time_s,knee_left_deg,knee_right_deg,elbow_left_deg,elbow_right_deg,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y
0.400,166.681,143.031,57.87,65.373,1083.942,1112.805,1094.806,1192.643,1037.675,1141.591,1016.624,1129.346,1021.109,1124.434,1028.327,1127.83,1142.455,1120.456,1222.645,1049.157,1328.465,1052.993,1356.038,1068.896,1328.482,994.342,390.779,391.08,476.063,439.346,449.579,474.064,443.682,479.939,433.411,475.389,434.952,473.104,581.19,583.175,697.768,683.484,793.582,824.004,795.201,852.546,871.177,849.522
0.440,160.316,159.15,56.723,62.34,1084.097,1109.178,1093.208,1189.073,1036.927,1139.219,1017.442,1126.861,1022.571,1121.469,1029.77,1124.958,1139.274,1119.621,1222.449,1054.319,1337.474,1028.191,1365.254,1036.652,1346.575,963.945,390.542,390.676,477.392,440.68,448.358,469.81,442.455,472.693,432.386,468.653,434.023,465.954,580.391,583.083,695.175,689.339,773.901,827.31,773.43,856.936,848.134,839.866
0.480,151.279,166.534,55.375,62.052,1078.303,1108.773,1092.82,1187.119,1037.429,1136.13,1018.025,1123.796,1023.658,1118.333,1030.989,1121.833,1132.896,1120.965,1218.859,1057.734,1346.445,1017.43,1373.644,1022.193,1368.279,951.465,389.762,391.852,476.489,441.496,450.516,470.57,444.714,470.988,436.107,466.826,437.802,464.607,576.472,580.309,696.374,690.272,757.616,826.924,750.3,859.147,829.241,832.112
0.520,141.484,168.249,60.777,61.888,1078.041,1108.543,1093.447,1185.552,1036.909,1135.485,1018.458,1122.713,1023.461,1117.522,1029.63,1121.043,1128.113,1121.674,1212.234,1058.679,1348.0,1015.587,1374.614,1017.903,1380.247,950.508,390.793,393.735,474.148,445.986,454.954,472.307,450.648,473.946,442.283,468.859,443.592,467.335,577.512,582.008,700.535,694.276,742.356,830.563,728.755,864.233,807.979,828.768
0.560,128.942,166.518,62.621,63.93,1078.054,1107.824,1094.291,1184.021,1031.17,1134.678,1012.52,1122.076,1018.404,1117.13,1023.767,1120.47,1128.481,1120.811,1206.331,1059.013,1343.474,1020.439,1365.161,1024.608,1390.603,956.982,391.227,394.416,477.317,448.723,458.382,475.46,453.59,475.046,444.533,470.65,445.009,470.19,579.275,583.556,707.253,695.553,725.623,835.527,706.868,866.528,781.397,829.206
0.600,116.342,160.204,70.874,64.941,1076.821,1104.311,1097.963,1178.461,1034.207,1134.066,1014.889,1120.343,1019.749,1115.884,1025.352,1120.168,1126.505,1121.003,1196.832,1059.338,1333.008,1033.848,1354.114,1039.397,1382.737,969.989,394.247,396.184,478.872,455.692,473.183,477.53,472.691,477.931,463.753,472.701,463.658,471.613,584.106,588.524,716.428,696.499,712.509,842.029,690.787,873.808,760.526,838.484
0.640,101.631,153.285,78.975,59.365,1073.997,1096.964,1103.709,1170.844,1035.703,1125.556,1015.648,1114.878,1020.693,1109.436,1026.533,1112.192,1120.641,1121.337,1174.938,1058.723,1326.182,1050.231,1337.659,1059.608,1367.202,991.054,395.827,399.772,479.169,467.484,489.45,481.208,493.583,478.482,482.67,474.467,481.71,471.892,587.872,591.237,731.27,699.644,707.022,847.178,683.468,875.766,748.975,860.441
0.680,90.462,146.947,81.663,48.841,1072.866,1085.758,1108.556,1161.882,1039.378,1099.985,1024.184,1091.782,1025.422,1084.977,1030.401,1085.669,1122.043,1115.884,1160.076,1055.079,1300.805,1063.627,1310.371,1087.395,1353.308,999.696,402.761,406.553,481.553,484.007,501.431,487.625,508.791,488.273,498.58,483.179,496.324,482.927,595.228,598.123,740.263,704.867,704.57,849.327,681.598,875.066,745.091,877.273
0.720,79.164,138.52,85.027,71.416,1073.863,1072.082,1118.651,1123.856,1052.74,1065.252,1034.811,1053.076,1032.615,1045.709,1037.211,1052.049,1122.614,1109.732,1134.604,1055.678,1271.739,1094.345,1287.308,1121.605,1332.224,1033.707,410.034,415.617,483.455,487.52,516.188,505.629,527.295,513.198,514.804,505.694,510.621,501.227,602.4,603.226,748.005,716.049,709.861,851.962,688.012,876.48,749.535,886.86
0.760,71.684,138.163,78.482,78.621,1074.544,1069.115,1131.966,1124.566,1061.865,1070.816,1042.241,1054.658,1039.38,1049.579,1044.91,1054.558,1122.429,1107.322,1112.674,1067.589,1247.063,1122.258,1264.965,1146.034,1308.379,1066.369,417.601,424.522,487.287,493.395,524.514,521.328,534.19,525.258,521.717,518.018,518.373,515.551,605.865,605.781,750.096,732.538,715.475,852.868,694.323,874.409,757.429,887.33
0.800,66.838,139.409,75.488,89.556,1075.075,1064.581,1140.888,1106.395,1067.256,1061.513,1046.028,1043.171,1041.185,1038.77,1047.785,1046.052,1122.396,1108.956,1088.948,1085.236,1233.709,1152.085,1251.246,1177.596,1275.825,1094.328,420.477,427.89,487.312,500.073,529.904,525.608,539.964,531.333,526.162,522.134,522.797,519.596,610.935,609.478,747.398,739.08,723.459,853.846,705.284,874.213,768.58,888.286
0.840,64.445,143.105,71.425,84.111,1075.212,1066.539,1148.871,1103.806,1077.439,1052.776,1057.123,1031.356,1050.295,1028.558,1056.627,1039.872,1122.601,1112.901,1070.069,1105.848,1213.299,1179.6,1235.134,1207.019,1243.951,1123.924,423.037,430.187,486.513,501.284,528.878,521.667,543.177,527.827,528.886,519.102,524.512,517.841,613.108,609.881,744.235,742.513,734.914,852.47,718.553,873.168,793.563,887.32
0.880,74.151,153.801,69.713,83.344,1078.019,1066.583,1155.231,1099.986,1083.545,1046.027,1065.41,1019.548,1058.846,1016.358,1063.617,1027.885,1122.871,1112.989,1063.209,1133.074,1189.717,1208.254,1210.765,1233.31,1203.604,1156.826,421.744,429.341,480.847,498.088,526.131,516.94,540.54,521.947,526.853,513.987,522.451,512.455,611.196,609.562,741.07,744.075,760.71,852.684,751.067,874.19,820.955,890.142
0.920,77.953,149.924,66.362,81.729,1079.933,1066.784,1162.532,1094.627,1089.276,1026.728,1069.976,1004.744,1064.6,1001.131,1068.318,1010.512,1121.445,1112.441,1044.151,1137.282,1176.244,1235.125,1198.781,1259.342,1172.416,1190.068,420.121,428.995,474.53,500.038,522.083,515.877,537.932,516.84,522.569,508.09,518.279,507.475,610.179,609.435,731.782,738.031,780.892,850.55,776.479,871.995,849.15,886.872
0.960,83.228,156.058,65.146,76.284,1082.996,1063.482,1167.333,1088.799,1094.416,1022.634,1074.212,1001.057,1068.789,997.73,1072.605,1006.869,1118.978,1112.12,1031.622,1154.306,1146.546,1250.399,1170.654,1275.617,1133.181,1215.608,419.155,428.07,468.705,500.396,519.216,506.855,533.165,504.089,518.818,493.735,514.984,494.191,609.246,608.824,718.322,737.718,789.907,844.2,792.2,858.734,855.862,887.293
1.000,95.029,162.691,66.321,67.255,1084.366,1058.154,1169.538,1080.031,1098.087,1017.595,1079.066,997.854,1073.793,995.223,1077.553,1003.716,1114.256,1112.374,1025.421,1171.05,1120.963,1267.943,1147.354,1296.726,1086.071,1241.371,416.965,427.776,463.761,502.585,518.657,495.533,530.448,491.701,516.405,481.657,513.003,482.45,606.761,605.421,711.43,729.407,808.15,834.651,817.221,843.869,866.524,886.356
1.040,110.797,167.744,64.927,64.183,1085.18,1054.538,1169.978,1072.775,1098.191,1012.063,1080.731,993.853,1074.384,992.197,1077.702,999.959,1110.263,1111.888,1025.446,1183.203,1093.461,1278.178,1120.427,1309.787,1044.901,1270.754,415.292,429.78,461.3,501.987,514.311,489.478,530.0,485.967,516.066,476.852,512.636,477.638,603.91,602.94,708.625,720.898,825.505,821.29,841.461,829.435,874.65,885.358
1.080,127.516,166.987,65.487,60.418,1085.448,1053.872,1169.484,1075.495,1100.73,1014.189,1083.038,996.932,1077.023,995.4,1080.768,1002.782,1104.07,1111.563,1026.151,1185.636,1065.704,1287.827,1085.576,1315.203,1007.326,1287.884,413.844,429.854,459.437,500.474,511.257,486.818,528.631,484.535,515.12,475.515,511.022,476.248,600.67,600.277,709.621,711.829,839.706,808.475,861.012,811.438,875.96,877.051
1.120,141.439,160.216,64.32,61.612,1084.866,1054.493,1168.812,1077.687,1098.862,1017.968,1079.303,999.785,1075.058,997.475,1079.667,1005.622,1102.868,1111.278,1027.956,1187.104,1039.206,1304.606,1052.491,1332.772,972.41,1312.885,413.927,429.23,461.228,499.567,510.062,488.888,526.961,487.574,511.099,478.358,506.874,478.892,600.751,600.303,711.456,710.693,855.166,795.224,880.525,792.715,869.515,864.201
1.160,154.782,151.249,63.779,60.28,1083.741,1055.365,1167.075,1083.412,1098.037,1023.815,1077.15,1005.825,1073.74,1003.239,1079.149,1011.243,1103.085,1110.503,1033.595,1184.029,1018.861,1312.114,1024.558,1339.301,946.564,1332.917,415.858,428.924,462.101,497.191,510.0,489.466,526.257,488.037,510.881,480.307,506.743,482.333,601.27,600.851,717.408,712.093,865.659,779.585,896.417,773.357,864.432,845.616
1.200,164.615,139.698,62.818,62.099,1083.167,1054.948,1165.35,1081.708,1096.024,1017.706,1075.945,999.464,1072.163,998.089,1077.402,1005.528,1102.872,1108.386,1038.441,1177.339,1008.144,1313.509,1012.95,1338.198,937.05,1346.258,418.732,430.547,468.367,506.46,511.162,496.914,526.835,499.587,511.067,491.538,506.946,490.813,603.144,602.925,726.999,715.113,868.328,759.679,900.511,748.366,861.677,823.127
1.240,166.384,129.447,59.678,65.317,1081.641,1055.839,1164.461,1082.403,1095.113,1015.941,1073.749,1000.036,1071.79,997.03,1077.008,1004.917,1103.413,1105.988,1040.689,1171.811,1008.746,1310.791,1013.108,1333.356,938.649,1351.679,427.921,437.411,482.554,517.647,516.779,510.234,531.658,514.171,514.793,505.531,510.311,504.497,607.676,607.676,733.46,722.509,873.063,746.078,904.637,731.421,864.747,804.148
1.280,163.104,117.748,60.457,75.017,1081.532,1055.718,1162.247,1083.954,1089.601,1018.406,1069.404,1002.372,1067.081,999.823,1070.678,1007.656,1102.676,1104.561,1041.662,1169.29,1019.675,1299.604,1025.977,1319.87,951.041,1346.47,435.698,445.137,495.202,517.309,527.635,524.643,540.466,530.449,523.536,521.18,518.909,518.635,616.662,616.575,741.315,736.819,877.304,735.578,906.654,714.091,876.285,783.218
1.320,156.261,104.014,61.608,69.371,1080.418,1056.096,1156.305,1105.288,1081.579,1042.227,1060.278,1021.457,1055.15,1018.406,1060.337,1028.258,1102.98,1104.549,1042.471,1157.276,1036.918,1291.764,1048.618,1306.563,969.169,1333.995,444.823,452.751,510.025,517.515,538.619,536.303,550.855,544.462,534.683,534.811,530.515,531.05,623.223,624.37,746.741,750.171,881.429,729.528,908.688,708.277,897.3,769.828
1.360,153.274,91.144,61.387,72.55,1078.668,1056.182,1151.291,1108.933,1072.612,1048.408,1048.728,1026.325,1044.806,1024.274,1051.016,1033.029,1101.981,1104.731,1042.229,1138.591,1043.312,1271.984,1063.601,1282.721,988.895,1315.913,455.609,457.52,523.465,523.441,549.531,546.938,560.561,555.291,547.957,547.06,544.461,542.437,629.78,629.225,750.925,761.557,882.341,730.249,906.97,708.558,911.211,769.585
1.400,143.752,78.938,63.451,79.079,1076.876,1053.355,1143.391,1105.852,1060.88,1054.308,1037.502,1034.042,1036.084,1030.464,1042.899,1038.107,1102.388,1102.203,1049.257,1110.149,1078.075,1247.349,1102.698,1262.921,1020.301,1306.51,462.686,467.438,536.763,540.091,559.448,564.049,568.82,570.879,555.653,560.356,551.826,556.794,639.002,637.845,762.068,768.566,887.928,732.98,907.183,711.443,918.106,776.749
1.440,135.934,70.651,64.199,78.637,1074.154,1053.498,1135.277,1103.082,1053.933,1050.865,1032.968,1032.602,1030.976,1029.128,1038.002,1036.189,1103.042,1101.067,1058.684,1081.502,1112.386,1223.701,1135.227,1240.399,1055.002,1278.946,468.52,471.539,548.517,547.625,565.187,568.435,576.55,577.83,560.811,564.555,556.264,560.443,646.311,643.199,773.729,767.686,889.57,741.542,906.693,721.372,922.074,787.593
1.480,130.676,67.955,66.725,73.534,1069.278,1053.551,1121.866,1107.353,1044.15,1048.298,1022.314,1029.93,1019.705,1026.622,1028.896,1034.052,1106.326,1101.171,1068.342,1073.9,1142.934,1208.148,1169.932,1227.45,1084.457,1250.974,470.252,472.729,551.794,548.706,564.861,568.853,573.044,573.46,558.329,563.564,555.841,562.097,647.177,646.108,778.077,769.12,892.319,746.545,909.392,724.891,924.55,797.189
1.520,132.398,65.456,67.939,72.926,1068.021,1053.94,1107.964,1106.259,1032.311,1051.066,1010.03,1038.219,1008.044,1029.966,1017.669,1035.328,1114.371,1101.001,1090.149,1051.341,1172.667,1190.468,1199.036,1212.82,1120.543,1221.206,470.363,474.966,554.79,543.358,559.096,563.82,566.224,570.812,552.273,564.122,550.976,561.046,648.527,649.299,784.102,772.35,891.751,766.113,908.143,752.152,925.736,823.723
1.560,140.549,74.441,68.052,62.97,1065.396,1064.122,1098.379,1140.706,1023.086,1093.654,1000.445,1083.778,1001.638,1077.415,1009.644,1077.434,1117.294,1100.12,1115.317,1037.447,1201.408,1153.872,1225.148,1178.011,1152.001,1168.056,469.851,472.361,556.155,542.248,554.797,559.923,560.816,563.716,551.272,556.868,547.354,555.0,648.847,649.476,786.676,765.932,894.409,792.231,910.331,786.257,928.027,837.826
1.600,146.778,78.918,68.305,70.081,1062.192,1074.42,1089.538,1153.701,1013.914,1113.633,994.378,1099.298,994.459,1095.04,1002.245,1099.585,1117.004,1100.371,1134.276,1028.972,1226.087,1153.239,1252.582,1181.117,1178.784,1151.959,468.601,469.124,554.447,525.908,549.125,553.414,543.559,552.496,533.823,554.794,537.138,553.076,649.205,649.364,782.776,756.305,889.929,808.152,906.243,814.764,927.95,867.437
1.640,154.506,89.666,63.634,72.199,1060.32,1078.986,1081.376,1155.704,1008.57,1122.561,988.238,1111.657,990.278,1107.121,996.969,1111.783,1117.004,1099.278,1153.444,1026.194,1247.212,1132.084,1270.394,1157.916,1218.443,1118.923,466.56,468.352,552.501,515.019,536.228,543.715,529.694,544.598,518.705,548.074,521.287,546.156,646.952,647.088,778.271,746.835,886.13,823.476,897.108,828.413,927.632,889.236
1.680,160.084,101.412,58.158,68.971,1058.547,1081.677,1076.332,1156.756,1004.149,1125.386,984.0,1116.855,987.725,1111.596,994.526,1115.239,1116.414,1098.916,1170.848,1022.764,1266.025,1107.791,1293.078,1133.743,1243.012,1072.713,465.094,466.303,550.767,508.713,524.331,534.582,517.775,537.931,506.04,538.465,508.31,536.449,645.886,646.12,775.694,739.571,878.959,843.041,885.972,855.567,928.974,900.671
1.720,165.552,116.911,55.338,71.826,1057.667,1081.889,1075.093,1157.853,1005.921,1129.129,986.0,1120.066,989.158,1115.989,995.184,1119.289,1116.337,1094.677,1184.666,1022.523,1277.458,1080.583,1301.332,1107.483,1268.386,1036.743,464.024,460.089,547.292,502.969,518.156,529.181,513.972,534.971,502.02,534.584,503.216,532.091,645.288,644.875,769.496,738.756,868.088,860.24,873.901,877.131,928.812,911.102
1.760,168.209,132.844,54.574,69.9,1057.682,1081.519,1072.674,1155.034,1005.335,1121.587,986.874,1112.463,991.226,1106.173,997.153,1110.839,1116.007,1094.857,1194.569,1025.579,1291.665,1051.699,1314.047,1070.906,1291.974,999.715,460.406,456.387,545.681,501.784,513.628,528.108,508.496,533.45,496.165,532.436,497.757,529.797,643.514,644.755,759.228,739.914,853.108,873.049,856.596,895.47,925.787,909.031
1.800,165.077,146.541,53.885,63.515,1057.538,1080.585,1070.235,1161.595,1009.151,1121.211,991.175,1112.023,994.843,1105.81,1001.004,1110.054,1115.623,1095.313,1199.054,1030.646,1303.592,1030.27,1327.85,1043.204,1315.204,967.759,458.137,453.665,544.642,499.514,512.483,526.761,508.346,531.664,496.998,530.104,497.738,527.64,639.652,642.896,753.917,740.189,838.395,882.61,836.658,909.513,910.98,900.474
1.840,157.228,157.333,53.972,65.658,1057.067,1081.38,1072.848,1158.127,1011.914,1118.207,994.242,1107.156,997.079,1101.495,1003.328,1105.303,1112.252,1101.022,1198.274,1035.982,1315.112,1011.46,1342.129,1016.228,1334.982,945.824,455.941,453.527,543.355,501.382,513.906,528.017,510.812,532.905,500.538,530.159,501.238,528.074,637.6,642.461,752.108,744.604,820.421,886.284,815.386,917.24,890.378,890.185
1.880,148.469,165.531,55.587,69.702,1057.638,1083.155,1073.543,1157.353,1014.002,1120.327,995.105,1106.952,997.265,1101.457,1003.446,1105.942,1110.908,1101.922,1194.773,1039.056,1320.398,1003.916,1342.515,1007.177,1350.62,939.924,455.511,454.66,542.978,502.251,516.335,530.178,514.027,533.34,503.305,531.834,503.803,530.463,637.762,642.95,752.507,754.918,804.047,887.509,794.992,918.558,867.946,887.446
1.920,135.805,168.38,61.759,72.093,1058.009,1082.179,1072.676,1156.508,1018.122,1116.537,997.327,1103.854,1001.04,1098.259,1010.494,1103.038,1110.717,1103.845,1186.666,1040.846,1321.434,1000.588,1342.669,1004.013,1370.49,938.281,455.507,458.365,537.351,510.779,519.54,540.794,517.55,542.067,509.684,539.407,511.384,538.035,640.592,646.944,760.099,761.256,792.126,890.991,775.167,921.633,845.873,884.523
1.960,121.813,163.94,69.332,71.504,1058.166,1081.557,1074.273,1155.012,1018.841,1111.701,999.913,1098.467,1004.37,1094.432,1012.268,1098.579,1110.687,1104.922,1180.046,1041.779,1315.577,1011.703,1333.481,1016.186,1367.966,950.766,458.583,464.03,541.818,525.04,532.327,551.885,529.409,550.234,522.963,546.07,524.61,545.669,643.495,649.001,772.467,764.982,780.858,900.593,759.842,931.566,823.165,888.303
2.000,108.617,157.011,66.458,65.421,1059.641,1076.657,1098.826,1154.235,1026.736,1108.137,1006.685,1096.4,1009.113,1094.372,1015.375,1096.327,1110.754,1104.803,1175.809,1042.422,1305.255,1027.843,1322.698,1034.837,1360.548,964.214,463.062,468.738,544.588,536.264,547.268,557.159,548.258,555.318,537.756,550.049,537.63,549.651,650.867,654.781,784.751,767.276,768.173,905.507,744.99,933.772,805.294,906.749
2.040,96.868,155.506,72.554,65.361,1060.646,1074.202,1102.304,1150.395,1036.154,1100.433,1015.036,1091.295,1014.341,1081.729,1020.023,1084.427,1110.24,1104.293,1159.429,1041.961,1303.498,1028.73,1309.272,1052.224,1340.238,984.105,468.191,476.403,545.768,552.341,558.374,570.978,565.925,575.294,554.69,567.02,552.63,563.006,657.484,660.541,795.284,768.16,762.615,903.454,740.634,930.823,798.294,924.367
2.080,86.309,142.604,72.082,91.28,1064.641,1062.814,1117.682,1118.952,1046.193,1079.091,1025.538,1068.765,1023.771,1060.296,1029.883,1063.43,1110.57,1100.484,1140.489,1041.583,1276.101,1061.036,1282.823,1090.877,1326.878,1005.554,474.589,484.099,550.267,558.496,572.271,589.996,579.754,598.522,569.324,588.048,566.89,585.706,662.888,665.656,802.679,771.511,764.376,904.819,744.647,929.821,798.894,932.041
2.120,78.476,138.299,72.209,92.733,1067.687,1061.894,1126.961,1107.552,1052.458,1065.814,1036.225,1051.686,1031.78,1044.946,1036.492,1047.324,1112.272,1099.758,1118.76,1053.369,1251.468,1097.514,1264.944,1118.352,1305.08,1044.784,482.616,487.761,558.797,561.791,586.053,590.366,594.307,593.97,583.219,585.744,580.448,582.069,665.47,667.164,804.702,782.316,771.14,905.206,751.068,926.613,807.488,936.44
2.160,72.285,137.054,72.947,89.26,1072.523,1061.174,1136.305,1100.909,1062.692,1056.451,1043.91,1040.125,1038.578,1035.487,1044.185,1041.101,1113.255,1099.944,1097.509,1067.41,1229.408,1128.046,1248.812,1153.206,1284.97,1073.713,485.418,493.041,555.747,563.94,590.312,588.106,599.606,593.906,587.258,584.983,583.844,581.996,668.915,668.734,804.477,790.458,778.624,904.585,758.431,926.076,818.885,935.735
2.200,68.805,139.318,72.033,88.843,1077.16,1062.437,1143.497,1100.4,1072.471,1055.191,1051.358,1035.274,1044.755,1030.857,1051.175,1038.816,1114.96,1109.957,1080.984,1089.904,1218.074,1158.389,1237.378,1183.646,1258.892,1105.862,486.557,493.368,554.486,564.977,589.672,587.787,600.839,593.94,586.812,584.266,583.103,581.77,668.266,667.259,799.589,794.11,783.509,904.999,759.841,925.744,831.027,935.587
2.240,70.077,143.241,70.82,80.239,1084.933,1063.252,1154.896,1096.55,1085.359,1038.129,1065.199,1019.333,1059.424,1013.164,1064.046,1023.32,1120.636,1116.524,1068.357,1111.872,1205.529,1187.49,1228.253,1213.666,1228.277,1140.724,486.562,494.084,549.147,567.445,587.702,582.719,600.369,587.955,586.101,579.748,581.989,576.808,666.897,666.509,794.541,793.951,800.171,903.285,787.524,923.546,862.751,935.957
2.280,80.339,150.087,70.428,75.091,1088.96,1063.436,1159.484,1095.864,1089.661,1027.793,1072.843,1009.1,1067.894,1005.704,1071.372,1014.124,1122.373,1117.654,1056.836,1131.8,1174.517,1213.371,1196.088,1240.121,1187.117,1170.122,483.982,491.833,542.572,564.13,584.044,575.214,597.124,572.795,582.809,564.025,578.962,565.091,664.996,666.158,782.036,790.591,823.909,901.236,820.434,922.166,874.316,934.431
2.320,84.312,153.669,67.502,69.63,1092.656,1063.864,1167.838,1092.973,1098.996,1024.833,1081.956,1007.626,1076.012,1004.64,1079.263,1011.627,1122.611,1119.112,1046.463,1148.901,1163.737,1242.698,1189.102,1265.572,1151.607,1198.011,483.745,489.988,534.072,562.03,579.991,563.971,591.557,558.835,577.628,550.287,574.446,551.436,662.9,665.771,768.393,787.308,836.471,898.686,841.552,911.57,904.12,934.439
2.360,94.399,160.831,65.354,61.307,1094.553,1064.154,1178.04,1090.574,1106.203,1023.615,1087.423,1007.395,1081.855,1004.596,1085.22,1011.693,1121.847,1119.159,1041.934,1168.101,1141.988,1258.05,1165.519,1285.116,1115.859,1228.845,476.866,489.818,526.029,559.868,576.072,550.423,588.983,546.347,575.019,539.152,572.481,540.111,656.598,658.402,762.489,781.537,850.823,885.577,858.793,896.839,912.68,933.515
2.400,107.913,164.078,63.818,57.227,1098.462,1064.296,1181.295,1090.665,1108.785,1023.105,1090.893,1007.35,1084.248,1005.37,1087.387,1012.161,1121.591,1119.366,1041.863,1182.118,1117.219,1274.933,1143.157,1304.05,1075.455,1258.091,471.907,487.046,519.63,553.975,568.299,540.513,586.417,537.613,573.524,531.517,568.801,532.323,652.289,653.108,758.687,774.813,865.35,873.659,879.166,880.854,919.418,931.789
