time_s,knee_left_deg,knee_right_deg,elbow_left_deg,elbow_right_deg,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y
4.480,165.199,108.416,60.725,68.114,1131.467,1158.001,1139.322,1225.444,1085.852,1183.203,1068.003,1172.093,1071.125,1165.586,1076.852,1169.461,1183.841,1167.834,1236.659,1096.978,1315.784,1157.124,1337.875,1178.535,1295.091,1121.52,419.866,418.691,494.507,465.641,471.516,493.358,464.082,495.035,454.662,490.507,458.074,489.707,585.704,585.757,695.319,662.888,787.872,771.343,797.268,784.429,844.756,817.369
4.520,169.59,124.189,57.87,65.018,1129.876,1157.153,1137.975,1222.845,1084.524,1179.351,1067.245,1168.785,1071.333,1163.819,1076.815,1167.295,1183.634,1161.892,1244.731,1094.781,1325.611,1128.745,1347.476,1149.759,1320.239,1085.465,415.153,415.564,489.363,459.913,463.406,486.041,457.812,490.512,448.762,486.796,451.44,484.608,581.023,582.357,684.545,662.784,777.72,781.474,781.532,801.02,842.546,819.889
4.560,169.082,140.202,59.28,62.335,1129.055,1155.848,1133.878,1224.336,1083.855,1177.456,1067.645,1166.27,1072.448,1161.049,1078.53,1164.873,1179.877,1160.975,1249.346,1097.5,1336.916,1105.448,1360.59,1118.356,1338.379,1049.296,409.97,411.964,483.675,455.013,458.214,482.279,452.062,486.496,444.605,482.566,447.723,480.675,574.405,578.092,677.453,665.238,765.319,787.213,768.317,811.828,830.988,813.556
4.600,160.439,155.48,57.847,69.683,1131.554,1145.778,1136.238,1219.559,1086.317,1182.034,1070.347,1170.119,1075.204,1166.33,1081.133,1169.489,1179.19,1159.952,1246.13,1101.075,1345.188,1084.235,1369.317,1092.324,1351.688,1028.141,409.403,411.415,483.046,454.76,455.925,485.418,450.188,488.956,442.444,486.076,445.126,484.297,571.67,576.131,673.031,668.559,747.67,788.724,748.036,814.206,814.753,804.594
4.640,152.546,166.235,58.44,66.718,1130.534,1146.061,1134.304,1220.443,1088.007,1184.454,1072.549,1172.442,1077.027,1168.318,1082.825,1172.422,1173.121,1160.449,1243.992,1104.32,1353.15,1072.118,1376.017,1075.076,1366.855,1011.897,406.346,410.228,481.738,454.74,456.393,480.716,449.638,484.416,442.065,481.092,444.799,479.228,565.71,572.133,672.1,671.979,732.302,787.485,727.764,815.013,792.724,786.212
4.680,144.027,170.581,54.069,59.709,1130.654,1144.559,1153.067,1219.548,1093.314,1179.84,1074.274,1168.73,1081.374,1165.464,1090.462,1171.528,1168.194,1160.699,1240.687,1105.496,1354.413,1066.135,1376.969,1068.982,1377.05,1008.437,406.763,409.527,484.054,456.72,462.589,477.413,458.386,478.822,450.224,474.372,452.238,472.891,566.894,571.911,675.729,672.947,717.932,785.769,707.294,814.401,776.008,776.994
4.720,131.074,169.172,59.636,62.566,1128.246,1145.723,1141.532,1218.353,1091.427,1180.102,1074.593,1168.88,1080.508,1164.692,1086.497,1169.132,1167.314,1160.781,1234.018,1105.828,1353.692,1069.453,1374.648,1071.794,1385.727,1012.094,409.273,410.713,484.503,457.607,465.92,479.441,462.465,481.067,454.113,477.67,455.701,476.061,569.136,573.061,679.567,673.577,700.54,786.615,684.759,814.161,753.121,778.088
4.760,122.362,163.238,63.481,65.569,1125.966,1146.678,1140.535,1215.043,1092.331,1178.018,1075.239,1166.289,1080.864,1162.074,1086.588,1166.501,1165.862,1160.905,1230.193,1105.429,1347.149,1078.802,1364.381,1081.188,1384.053,1023.673,409.925,412.314,482.45,459.605,469.389,481.76,470.207,484.022,461.398,480.217,461.474,478.657,571.245,575.071,681.793,672.645,686.216,789.297,668.852,817.589,731.367,781.182
4.800,107.541,153.59,76.359,64.412,1126.7,1146.735,1141.45,1211.358,1096.305,1177.327,1078.42,1164.977,1081.365,1160.956,1086.633,1165.228,1164.631,1162.077,1212.995,1104.005,1336.784,1094.508,1356.485,1102.709,1377.219,1042.064,410.542,413.018,482.872,470.94,481.205,485.065,483.541,485.276,473.317,480.807,472.39,479.751,572.456,576.201,688.798,672.831,677.898,790.994,658.342,816.021,720.244,798.945
4.840,93.713,148.78,76.734,53.313,1127.334,1142.53,1156.434,1206.537,1101.519,1155.949,1081.619,1145.548,1083.686,1141.02,1089.26,1142.943,1165.279,1160.617,1196.042,1102.785,1321.586,1103.053,1334.707,1122.78,1365.326,1051.749,410.986,414.943,483.741,480.633,491.981,487.355,497.869,486.238,486.37,482.171,484.392,480.803,575.829,577.124,696.604,673.035,673.161,790.179,651.919,813.229,710.222,808.981
4.880,82.029,136.3,72.401,67.571,1128.167,1133.65,1175.637,1180.092,1113.191,1126.74,1093.034,1112.911,1091.717,1107.846,1097.332,1111.643,1165.952,1156.8,1177.925,1102.246,1297.063,1130.799,1311.285,1151.597,1363.133,1080.815,414.43,419.052,484.139,484.064,502.82,496.491,510.727,500.165,499.134,492.627,496.456,491.386,580.265,578.125,701.516,672.196,672.671,790.312,648.835,811.351,708.087,813.484
4.920,73.815,134.792,74.032,81.334,1129.418,1127.68,1181.515,1174.464,1118.847,1128.058,1100.317,1114.313,1099.214,1109.294,1104.277,1113.054,1166.191,1155.918,1160.589,1113.289,1274.333,1158.588,1291.483,1178.03,1325.257,1111.372,417.66,421.66,484.442,486.432,509.749,510.255,518.612,515.292,505.657,505.182,502.825,503.186,581.582,578.404,703.248,681.726,675.837,789.551,654.354,809.81,713.366,814.848
4.960,68.14,134.835,72.908,85.841,1130.81,1125.681,1188.505,1161.365,1124.433,1114.814,1106.74,1100.522,1102.934,1096.786,1108.568,1102.768,1166.574,1156.476,1138.093,1125.505,1261.935,1182.634,1282.277,1205.826,1245.758,1138.482,418.087,422.863,482.99,487.354,512.248,508.862,520.099,514.028,508.281,506.04,505.767,504.397,582.238,578.569,701.726,685.794,683.32,788.628,670.557,808.865,729.371,815.36
5.000,66.794,137.213,69.665,85.201,1134.369,1127.992,1197.165,1156.026,1132.801,1106.634,1116.739,1093.209,1111.543,1088.597,1116.225,1097.578,1166.883,1161.988,1124.312,1142.937,1247.984,1207.926,1266.479,1232.275,1268.52,1162.058,418.712,424.78,477.477,490.368,509.659,506.745,518.367,510.921,507.054,503.562,504.475,502.449,582.138,578.694,692.512,687.406,687.946,788.066,675.706,808.401,735.232,815.041
5.040,65.102,144.677,68.034,81.231,1138.914,1128.607,1205.807,1151.073,1144.421,1099.793,1128.324,1082.29,1124.142,1078.392,1127.583,1086.684,1168.655,1164.723,1110.152,1164.419,1233.178,1233.881,1251.205,1254.747,1240.599,1191.281,418.231,424.686,471.983,492.82,506.361,501.383,516.375,501.64,504.473,495.194,501.552,495.019,577.614,576.155,679.085,689.213,689.995,787.795,681.584,806.961,748.904,814.724
5.080,75.423,146.436,71.551,68.181,1146.081,1128.732,1213.786,1155.023,1152.94,1093.71,1135.177,1076.06,1131.823,1073.381,1135.496,1080.875,1171.198,1166.677,1098.058,1179.28,1217.871,1257.07,1233.489,1281.537,1216.266,1215.394,412.199,421.419,461.263,487.723,504.858,487.52,513.693,485.741,501.157,477.097,498.689,477.068,570.342,571.686,668.381,689.032,717.147,782.751,715.094,798.611,767.195,813.444
5.120,81.735,147.147,68.261,65.914,1150.717,1127.724,1218.464,1148.135,1156.552,1089.675,1141.695,1073.712,1136.017,1072.404,1138.995,1079.158,1171.776,1170.557,1092.25,1193.137,1197.316,1276.902,1219.486,1298.772,1175.582,1243.42,407.636,415.876,454.821,482.77,495.651,475.47,511.601,472.588,497.422,465.256,493.045,465.478,566.055,567.107,656.541,683.507,724.895,770.762,728.483,783.395,779.986,813.064
5.160,93.268,154.726,64.806,61.044,1153.491,1128.031,1223.669,1147.719,1160.907,1089.936,1147.609,1075.203,1142.021,1073.874,1144.99,1080.09,1171.031,1170.762,1092.336,1208.179,1177.363,1291.326,1198.697,1317.908,1144.816,1268.848,400.532,410.614,447.366,476.772,485.209,464.086,501.545,461.185,490.354,454.308,485.801,454.882,558.777,559.889,645.731,672.22,731.996,759.239,741.568,768.65,784.739,810.583
5.200,106.089,162.463,62.575,59.522,1156.242,1128.318,1228.067,1147.116,1164.171,1089.875,1150.674,1075.603,1145.12,1074.613,1148.156,1080.677,1168.805,1170.213,1091.158,1219.044,1153.793,1302.376,1173.265,1326.053,1114.933,1292.948,394.957,405.945,441.084,471.062,477.775,456.391,492.597,453.17,481.967,446.123,478.055,447.205,556.337,556.932,642.028,659.1,743.322,748.204,758.69,755.338,785.101,805.159
5.240,122.618,167.407,63.309,59.202,1158.46,1128.743,1228.669,1147.487,1168.324,1092.546,1151.166,1078.869,1147.931,1077.595,1152.474,1083.769,1167.996,1169.912,1091.411,1226.58,1125.252,1311.705,1147.672,1334.502,1081.563,1291.996,390.388,401.482,435.965,464.61,471.255,450.645,486.137,448.57,474.191,441.401,470.096,442.337,553.262,552.935,645.285,646.813,751.879,735.86,772.245,740.791,783.022,787.071
5.280,138.195,164.497,62.312,57.127,1158.997,1129.162,1229.26,1149.234,1171.433,1095.661,1154.812,1081.333,1152.191,1080.453,1156.039,1086.947,1165.419,1169.521,1095.907,1231.856,1107.323,1324.908,1118.928,1350.425,1049.163,1328.922,388.433,399.06,432.333,463.206,466.145,448.351,480.147,446.627,467.737,438.926,463.353,439.826,551.129,550.348,646.459,643.904,760.698,724.287,784.362,727.034,779.153,785.539
5.320,153.567,156.209,65.563,60.884,1157.548,1131.904,1225.505,1150.171,1174.942,1097.558,1156.998,1083.17,1154.152,1082.06,1158.346,1088.516,1164.305,1170.075,1101.09,1231.163,1088.168,1332.344,1093.899,1356.868,1028.974,1343.003,388.314,396.877,430.516,459.217,464.266,447.279,478.386,446.729,463.942,439.286,459.889,439.579,550.005,549.138,648.281,642.803,764.995,708.754,791.001,709.335,769.197,764.898
5.360,163.59,145.484,65.541,65.559,1156.951,1131.744,1224.926,1149.334,1172.912,1097.008,1156.586,1083.21,1152.082,1081.282,1156.115,1087.885,1163.915,1169.851,1104.847,1228.339,1077.156,1340.491,1078.951,1362.183,1020.15,1359.538,387.602,397.519,431.552,458.477,464.888,450.801,478.474,447.815,465.448,440.984,461.706,442.489,549.331,549.69,650.898,645.82,763.883,696.145,790.67,691.78,759.739,749.872
5.400,165.853,137.01,67.392,71.016,1159.092,1131.451,1223.326,1149.709,1171.914,1098.138,1155.552,1083.817,1152.242,1081.961,1156.649,1088.318,1163.414,1168.256,1106.596,1222.489,1075.807,1338.048,1078.299,1360.42,1017.611,1369.02,389.503,397.975,435.454,453.922,467.346,453.103,479.476,449.361,466.316,443.542,463.026,445.062,551.457,551.744,652.302,648.247,765.228,685.071,792.596,674.231,758.407,735.662
5.440,162.608,126.542,64.288,68.764,1159.486,1132.561,1224.181,1153.954,1170.288,1098.636,1154.094,1083.749,1150.344,1082.068,1154.891,1087.973,1163.516,1167.835,1107.351,1217.118,1083.488,1333.44,1087.263,1351.713,1027.627,1371.86,393.256,399.034,437.761,455.444,468.58,454.993,480.963,450.955,468.06,444.15,464.746,445.95,551.748,552.819,653.106,652.826,769.347,673.983,796.604,660.114,759.464,718.317
5.480,154.047,114.799,61.551,71.154,1160.043,1132.772,1226.412,1154.192,1169.003,1098.727,1153.342,1084.101,1149.354,1082.109,1153.758,1088.355,1165.708,1167.805,1107.966,1212.785,1098.452,1327.764,1104.968,1344.795,1041.582,1365.511,397.578,401.375,447.696,463.904,473.85,463.966,485.124,463.672,470.325,457.203,466.693,457.161,555.039,557.201,653.366,660.301,775.071,662.767,801.549,646.754,769.062,702.571
5.520,154.185,100.48,60.654,76.928,1159.799,1138.477,1225.291,1163.068,1168.83,1101.118,1149.746,1086.468,1147.907,1084.265,1153.19,1090.921,1168.164,1169.086,1114.058,1198.956,1108.152,1323.045,1112.638,1340.883,1058.191,1353.704,404.791,407.372,459.521,465.868,480.935,476.489,490.302,479.803,475.219,471.564,471.559,470.34,557.114,558.892,656.303,666.883,777.211,656.069,801.059,640.477,787.544,690.494
5.560,146.006,90.272,55.768,70.709,1159.842,1140.519,1225.093,1169.988,1164.375,1112.973,1143.078,1096.339,1142.198,1093.759,1148.236,1103.667,1169.995,1170.479,1118.596,1186.608,1132.319,1302.365,1149.249,1315.165,1079.287,1343.243,412.576,416.351,471.651,482.56,486.353,487.251,494.847,493.08,480.039,484.556,476.814,481.998,563.084,563.359,663.88,670.866,776.031,654.062,796.371,637.733,796.186,687.707
5.600,145.808,77.302,57.7,74.846,1159.384,1140.666,1222.718,1174.907,1152.541,1124.116,1127.408,1104.747,1128.834,1104.3,1135.221,1113.246,1173.528,1171.866,1133.038,1162.934,1157.119,1280.069,1175.44,1297.327,1108.628,1329.347,414.004,420.208,480.248,481.651,494.417,494.292,501.478,502.133,486.649,493.144,483.736,489.4,564.459,564.478,667.15,671.177,774.242,654.895,793.499,638.766,799.569,692.578
5.640,138.814,68.346,62.706,76.294,1158.811,1140.363,1211.066,1175.956,1138.796,1128.33,1118.121,1111.549,1116.969,1109.878,1122.892,1116.291,1179.329,1171.768,1143.738,1140.257,1186.624,1259.582,1206.556,1280.621,1136.339,1294.808,414.84,419.862,488.046,484.145,498.494,497.145,507.367,506.181,492.685,493.999,489.259,490.849,565.478,565.78,675.319,670.005,775.225,659.918,791.868,645.479,802.178,699.896
5.680,133.502,67.849,63.054,74.735,1158.438,1140.073,1204.042,1174.618,1133.547,1126.501,1116.005,1113.082,1112.881,1109.269,1119.3,1115.184,1186.466,1172.274,1154.772,1136.74,1210.653,1253.391,1232.746,1273.419,1164.048,1280.727,415.508,420.118,490.578,492.019,495.919,500.848,504.447,507.549,489.819,495.462,487.024,493.794,568.413,569.302,678.393,671.331,773.555,665.322,790.531,652.069,801.378,706.262
5.720,140.939,64.699,67.557,65.834,1158.195,1146.439,1197.968,1194.704,1126.026,1143.505,1106.66,1133.476,1105.189,1132.615,1111.902,1134.815,1188.713,1174.485,1176.514,1129.34,1237.276,1243.467,1259.319,1263.56,1192.253,1263.185,414.525,419.551,484.447,488.402,493.521,498.229,491.945,502.568,482.674,496.62,484.175,494.894,567.712,569.38,679.576,668.095,773.725,666.651,789.847,656.593,800.428,724.472
5.760,144.537,75.286,68.27,65.715,1157.244,1154.941,1183.946,1214.641,1118.877,1164.352,1098.415,1154.579,1099.141,1151.415,1105.82,1154.275,1192.599,1177.127,1194.745,1116.128,1263.246,1229.24,1286.016,1249.61,1219.33,1239.584,414.372,415.865,484.985,474.977,483.831,494.28,480.591,501.872,471.588,491.171,473.69,489.81,567.908,568.807,680.404,656.569,772.79,697.933,788.581,679.477,800.795,731.046
5.800,148.815,78.772,63.849,62.74,1157.347,1161.293,1177.907,1223.623,1113.135,1185.207,1095.798,1176.076,1096.651,1173.611,1102.609,1176.323,1193.179,1179.044,1211.323,1110.667,1288.25,1210.041,1308.8,1231.978,1243.999,1207.524,411.653,411.269,483.9,462.288,472.17,478.942,467.623,479.512,458.402,474.723,460.982,473.138,567.61,567.856,678.111,646.579,768.152,703.374,781.031,706.687,799.121,755.833
5.840,153.56,88.54,59.741,65.191,1155.882,1161.326,1171.151,1228.44,1107.86,1191.53,1091.017,1181.267,1092.632,1177.438,1098.607,1181.784,1192.632,1178.207,1226.494,1106.704,1303.098,1192.449,1325.573,1213.644,1280.005,1174.497,407.847,406.908,483.21,454.225,461.658,475.541,456.411,475.361,448.386,471.082,451.384,470.01,563.632,564.315,677.795,640.552,760.056,716.96,769.349,724.35,799.804,768.278
5.880,161.674,101.651,55.833,66.273,1153.377,1166.169,1166.177,1229.051,1104.869,1195.703,1089.082,1185.375,1091.467,1180.415,1097.174,1186.052,1194.975,1177.654,1242.009,1107.504,1316.956,1172.277,1336.912,1193.587,1301.188,1140.392,404.157,402.011,481.78,446.874,453.447,466.727,449.365,467.168,440.803,463.802,442.646,462.759,561.15,561.939,668.825,635.923,752.287,728.867,761.37,740.697,798.895,774.634
5.920,169.141,117.3,52.452,65.448,1152.172,1166.539,1164.519,1232.859,1106.549,1198.411,1090.764,1191.129,1092.986,1187.237,1098.387,1191.476,1195.334,1176.865,1255.336,1108.597,1331.168,1149.266,1352.842,1168.193,1321.351,1105.764,400.407,398.573,481.372,441.802,449.401,463.621,444.695,463.115,436.485,460.239,437.931,459.352,555.928,558.464,659.1,635.305,746.212,740.806,752.68,759.04,801.004,779.482
5.960,168.878,134.319,51.145,64.819,1152.062,1167.693,1164.456,1235.303,1106.107,1197.642,1091.334,1186.803,1094.853,1182.678,1099.938,1187.431,1198.539,1176.824,1262.786,1113.271,1342.83,1128.055,1364.14,1141.918,1343.846,1078.149,397.918,396.101,476.583,436.764,443.029,461.971,437.998,462.709,430.349,460.012,431.922,459.402,552.801,556.006,651.484,636.691,733.83,749.668,735.883,769.926,794.474,776.13
6.000,163.307,148.141,57.154,62.006,1154.021,1168.282,1162.844,1238.36,1108.795,1199.564,1094.343,1188.547,1097.279,1184.138,1102.489,1188.816,1199.151,1177.286,1266.208,1118.066,1355.705,1111.411,1375.494,1119.614,1363.397,1055.787,395.378,395.218,467.429,437.836,441.226,460.871,438.897,462.424,430.621,459.25,431.269,458.691,549.474,555.111,648.807,639.406,722.019,757.323,722.829,780.218,780.869,768.481
6.040,155.438,154.984,61.745,59.893,1154.289,1170.123,1164.87,1242.054,1110.128,1202.719,1097.561,1192.297,1104.174,1187.542,1109.599,1192.261,1197.892,1183.395,1268.621,1121.053,1367.934,1098.951,1390.333,1102.51,1382.255,1044.55,395.509,396.436,462.65,440.091,443.48,461.572,441.01,463.141,434.198,459.47,435.19,458.935,547.837,553.372,649.704,640.068,708.588,757.0,702.839,783.371,765.568,758.953
6.080,145.655,165.361,62.916,60.086,1155.049,1172.777,1167.306,1242.568,1113.618,1202.825,1103.006,1191.808,1109.821,1186.869,1114.637,1191.298,1197.217,1186.014,1266.104,1132.182,1371.394,1098.153,1393.288,1099.848,1395.379,1041.984,395.564,397.001,462.675,441.813,446.533,462.397,445.187,464.064,437.041,459.945,437.779,459.302,548.614,553.594,651.355,642.208,693.495,756.069,682.129,783.431,746.484,752.607
6.120,135.392,167.066,63.982,61.67,1159.586,1171.979,1170.363,1241.617,1125.892,1200.742,1112.126,1188.737,1117.626,1184.203,1123.975,1188.438,1197.978,1187.234,1257.986,1137.997,1368.774,1103.82,1386.788,1104.861,1409.684,1046.959,395.901,398.606,459.903,442.16,446.764,465.425,446.631,464.193,439.798,460.674,442.045,460.102,551.008,556.185,653.86,642.788,683.815,756.81,668.803,784.895,730.633,751.209
6.160,121.811,159.995,73.587,60.228,1160.66,1174.273,1174.731,1242.22,1130.245,1200.33,1115.693,1189.959,1120.719,1185.877,1125.976,1190.023,1199.202,1188.877,1251.051,1137.687,1364.532,1115.549,1379.033,1118.599,1405.212,1057.982,398.889,402.346,462.157,451.174,459.144,470.288,457.278,467.116,452.423,464.025,454.05,464.319,557.077,561.544,663.116,648.11,674.551,766.486,656.241,793.921,712.317,754.676
6.200,109.197,154.11,79.406,52.237,1162.008,1173.138,1183.107,1239.57,1133.627,1197.995,1119.913,1188.438,1123.687,1184.864,1128.217,1187.82,1201.132,1192.464,1248.583,1138.243,1358.931,1126.624,1370.439,1132.701,1405.013,1077.322,404.279,406.303,465.966,460.23,473.174,469.957,474.495,467.411,467.702,464.092,467.723,464.455,562.953,565.603,673.305,653.887,665.453,770.961,647.47,795.677,700.468,774.332
6.240,96.027,146.114,68.692,54.124,1165.031,1171.624,1204.776,1231.956,1143.006,1197.618,1128.454,1187.056,1130.627,1184.273,1134.983,1184.602,1202.132,1191.651,1236.811,1139.345,1349.781,1145.211,1364.086,1162.419,1392.93,1092.669,409.655,409.985,472.664,467.874,484.598,474.119,487.522,474.232,479.84,471.484,479.13,470.871,568.922,570.2,682.512,657.538,660.655,770.62,642.998,793.506,693.15,789.525
6.280,85.212,136.755,64.787,104.965,1172.519,1165.683,1220.709,1195.297,1156.609,1171.919,1140.68,1160.283,1140.412,1152.673,1145.189,1155.619,1205.289,1191.133,1219.324,1143.257,1332.195,1171.898,1347.416,1188.827,1379.472,1122.65,418.02,418.701,478.103,474.547,493.514,496.272,500.371,503.063,490.357,491.746,488.037,490.232,571.722,572.444,685.96,659.248,662.396,771.072,644.804,791.175,694.317,797.22
6.320,78.227,140.222,72.737,98.454,1175.131,1165.423,1221.517,1202.129,1161.736,1172.894,1145.755,1162.147,1143.781,1154.117,1148.879,1159.217,1207.056,1191.14,1202.887,1158.471,1318.283,1197.993,1331.007,1216.655,1378.593,1151.427,420.17,424.384,478.276,479.039,501.629,505.677,509.284,512.548,498.578,504.184,495.701,503.023,571.231,571.8,687.629,669.549,667.858,770.925,649.96,789.591,699.964,798.313
6.360,71.335,137.108,76.853,91.473,1178.086,1165.998,1229.239,1199.48,1173.77,1163.278,1152.652,1147.744,1148.91,1143.974,1155.102,1150.953,1211.552,1195.932,1187.833,1169.792,1299.3,1221.832,1315.681,1241.498,1344.32,1177.337,421.005,425.918,477.433,482.414,508.238,505.147,515.88,509.83,504.784,502.817,502.346,501.375,574.361,573.543,687.388,675.343,674.069,771.224,657.691,787.808,710.248,798.188
6.400,68.101,136.73,75.883,85.631,1180.857,1167.614,1236.79,1200.793,1183.887,1157.973,1168.278,1140.678,1160.68,1137.397,1165.7,1146.537,1213.166,1206.055,1178.705,1188.395,1290.624,1250.668,1310.232,1270.521,1322.756,1206.939,420.033,424.376,473.584,483.967,506.807,503.697,516.678,505.98,505.666,500.474,502.813,500.646,573.206,572.555,684.554,678.626,675.348,771.588,662.844,787.228,728.843,799.398
6.440,75.39,152.207,70.255,80.879,1188.238,1168.429,1248.412,1195.009,1190.563,1144.769,1174.337,1127.148,1167.622,1123.481,1172.183,1129.931,1217.541,1207.511,1180.396,1217.717,1283.75,1277.077,1301.398,1296.357,1289.626,1233.203,420.18,424.516,470.116,486.004,504.283,498.77,515.017,503.903,504.222,500.18,500.434,497.862,572.839,573.203,680.161,681.287,688.261,772.043,684.976,787.653,744.302,800.891
6.480,94.306,151.952,63.9,78.057,1191.217,1170.946,1258.742,1194.36,1198.358,1136.389,1181.595,1121.076,1176.677,1118.773,1180.463,1124.737,1220.749,1211.888,1174.399,1228.205,1275.096,1298.738,1294.118,1322.056,1260.007,1260.395,419.626,423.533,464.084,484.63,499.709,493.838,510.969,491.291,499.073,484.973,495.651,486.335,571.953,572.627,668.684,676.571,726.607,770.274,734.709,787.561,775.924,796.769
6.520,85.742,156.886,65.029,67.175,1195.619,1172.991,1266.476,1194.173,1203.905,1131.627,1187.32,1119.266,1182.498,1117.783,1186.055,1123.089,1220.639,1213.803,1150.957,1245.68,1246.317,1322.819,1268.244,1343.421,1231.443,1286.588,413.629,423.36,454.626,481.937,498.4,478.72,506.808,474.863,495.584,467.823,492.709,468.557,567.763,569.771,656.865,673.342,720.63,764.555,724.695,775.563,774.296,797.655
6.560,96.426,162.037,66.118,62.331,1199.118,1173.523,1269.572,1190.808,1209.822,1133.128,1192.745,1120.617,1187.997,1119.574,1191.496,1125.604,1220.056,1214.625,1148.547,1260.222,1228.636,1337.977,1248.603,1361.989,1202.463,1315.603,404.755,421.084,448.964,480.612,489.281,468.901,502.954,465.834,492.221,458.417,488.279,459.236,560.314,561.529,648.125,667.89,729.861,756.809,737.622,766.054,777.351,796.04
6.600,112.912,166.834,65.34,60.931,1203.697,1176.486,1271.754,1187.937,1215.619,1135.254,1198.174,1123.325,1194.491,1122.671,1197.971,1128.798,1219.705,1219.011,1152.355,1271.15,1206.926,1350.415,1228.133,1373.815,1168.817,1339.748,400.448,417.617,443.255,478.912,479.947,461.298,494.795,458.524,483.605,450.58,478.727,451.029,555.467,555.31,642.838,653.34,739.444,743.972,753.529,750.4,781.662,795.181
6.640,127.304,169.04,63.86,57.602,1207.35,1176.746,1273.766,1189.848,1218.765,1139.057,1202.437,1126.663,1199.028,1125.631,1201.895,1131.913,1222.271,1219.246,1153.542,1282.465,1184.253,1364.43,1204.969,1387.337,1138.607,1366.465,396.339,413.802,438.895,475.494,472.218,456.597,485.219,454.052,473.688,445.914,469.838,446.058,549.379,550.466,642.235,646.775,748.023,730.938,767.707,731.918,781.734,790.367
6.680,141.926,162.809,62.008,59.103,1206.457,1177.47,1275.501,1191.8,1222.926,1141.771,1207.229,1129.167,1204.28,1127.682,1207.681,1133.808,1222.521,1224.363,1157.962,1286.289,1165.679,1377.886,1179.13,1402.589,1112.662,1382.916,396.114,409.314,434.578,469.841,468.572,453.993,479.132,451.198,468.876,443.005,465.411,443.137,548.539,548.377,643.563,642.349,757.283,717.653,777.996,718.842,776.405,775.454
6.720,152.901,153.269,59.102,62.709,1208.194,1181.524,1280.443,1194.592,1225.104,1142.768,1205.925,1129.882,1204.723,1127.89,1208.887,1134.505,1222.646,1226.673,1162.467,1287.174,1152.554,1387.068,1159.153,1409.242,1094.495,1405.484,395.91,407.008,434.775,465.301,467.797,451.748,477.695,450.485,466.524,442.304,463.376,442.196,549.633,550.209,645.827,642.002,760.726,699.396,783.939,697.263,771.104,758.144
6.760,160.184,144.651,58.241,61.727,1211.284,1183.048,1282.171,1199.54,1226.443,1145.249,1206.147,1133.715,1205.226,1131.436,1209.398,1136.925,1224.234,1226.973,1165.704,1287.153,1143.486,1396.149,1146.934,1414.686,1085.331,1418.536,396.382,407.059,436.308,463.748,467.009,452.157,477.249,450.744,465.617,443.091,462.08,443.316,550.437,551.189,647.605,643.5,759.326,686.544,784.829,680.496,760.557,737.621
6.800,164.649,136.264,61.409,62.976,1214.542,1186.01,1280.004,1203.861,1226.497,1150.524,1207.094,1138.076,1205.165,1135.41,1209.923,1140.925,1225.234,1226.064,1170.746,1283.578,1143.601,1398.57,1145.892,1416.684,1087.935,1434.6,397.065,407.502,438.392,464.386,468.228,455.364,478.134,453.773,466.702,445.983,463.269,446.491,550.593,552.446,648.54,643.819,759.581,672.651,785.421,661.26,756.176,720.937
6.840,162.439,123.057,56.971,67.385,1215.971,1188.985,1281.697,1205.681,1225.419,1152.186,1207.854,1139.621,1204.369,1137.952,1208.689,1142.999,1226.207,1225.253,1173.321,1278.399,1151.429,1394.99,1155.087,1410.691,1095.662,1436.941,399.454,411.806,446.901,468.794,468.669,462.901,478.401,460.388,467.131,453.18,463.637,453.664,552.605,555.211,650.305,652.155,764.352,660.972,791.329,647.856,756.289,701.097
6.880,156.807,110.503,57.7,69.338,1217.821,1192.051,1282.277,1215.904,1222.894,1159.296,1205.503,1145.367,1202.327,1143.183,1206.745,1149.741,1228.307,1226.329,1175.297,1273.078,1163.301,1385.343,1169.471,1399.801,1110.843,1424.017,405.672,415.895,456.441,470.996,477.44,473.711,486.377,472.118,472.765,465.085,469.563,465.397,557.457,559.549,652.962,660.697,770.25,652.251,795.646,637.035,769.91,687.507
6.920,160.448,99.462,58.962,69.692,1218.635,1193.576,1280.267,1220.155,1221.396,1165.603,1203.534,1149.103,1200.553,1147.068,1204.984,1154.794,1228.885,1227.22,1179.361,1263.224,1167.299,1374.79,1184.735,1392.841,1124.624,1415.628,411.917,420.821,470.389,477.7,486.681,482.222,494.902,483.242,481.746,476.336,478.2,475.778,561.137,562.633,663.419,666.856,772.958,647.995,795.995,631.18,783.5,675.835
