time_s,knee_left_deg,knee_right_deg,elbow_left_deg,elbow_right_deg,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y
2.160,63.893,162.899,156.031,137.137,806.438,798.386,821.237,786.137,841.478,813.427,863.505,819.943,858.27,828.794,855.695,826.283,778.866,771.05,862.196,742.945,742.094,676.995,712.246,661.254,717.397,689.239,27.268,22.348,107.544,102.781,137.089,142.929,146.336,158.318,141.117,153.689,137.64,149.358,200.285,202.244,321.013,326.294,338.979,441.14,353.116,462.773,393.174,479.776
2.200,75.03,170.433,92.715,131.491,826.493,778.526,839.292,761.176,876.292,803.888,895.506,808.789,896.294,817.396,886.988,816.792,790.892,761.692,893.88,695.53,779.896,617.293,751.63,591.415,796.723,652.187,25.176,4.746,103.383,57.456,99.115,130.582,90.688,147.439,81.924,144.069,85.44,139.119,198.823,201.578,294.145,325.106,366.047,426.184,376.374,438.631,416.35,482.461
2.240,93.688,159.356,75.32,113.41,829.384,772.225,841.65,745.09,881.785,796.713,898.976,802.457,897.614,813.629,888.68,813.747,803.03,760.872,900.379,684.136,823.027,582.203,796.401,561.99,872.087,574.472,23.817,2.06,100.192,38.404,82.488,128.377,74.941,139.702,65.313,136.255,68.424,131.856,197.819,199.627,288.239,324.956,383.086,404.244,399.446,409.116,435.076,469.996
2.280,121.302,143.6,84.279,131.194,824.374,768.133,830.882,755.363,875.902,803.857,890.888,812.354,891.469,821.18,883.054,820.051,803.378,760.866,897.645,696.259,864.754,561.878,851.716,534.233,930.222,534.0,22.195,5.745,98.434,53.839,90.008,125.912,86.584,140.761,77.446,136.194,79.587,131.663,199.547,202.682,294.001,322.173,428.369,385.408,455.482,370.136,455.135,450.081
2.320,148.039,118.375,97.178,114.57,822.524,785.114,804.112,755.564,860.021,812.474,884.404,822.991,880.726,829.842,878.921,827.607,793.952,761.867,868.828,711.131,872.086,571.394,862.477,553.419,940.83,516.263,21.953,5.884,97.932,69.128,119.17,136.029,121.957,151.082,116.934,143.823,118.195,139.44,198.736,200.559,313.029,324.804,460.131,339.89,486.963,315.842,464.786,382.333
2.360,164.041,93.602,154.668,117.563,812.995,792.084,782.84,766.63,792.269,819.77,794.72,834.289,800.028,841.845,798.651,835.012,787.462,761.052,841.644,727.95,860.48,575.119,842.054,581.121,908.913,539.536,28.552,18.8,119.641,105.29,196.277,156.54,223.683,169.046,219.775,159.702,210.244,155.761,212.108,209.05,335.795,341.176,475.156,312.952,499.79,287.604,490.304,344.897
2.400,159.557,66.506,143.329,105.052,802.287,794.267,777.029,771.964,804.132,852.286,809.113,867.835,815.104,872.528,812.159,867.073,774.715,763.581,802.421,792.719,784.006,656.107,758.429,646.4,838.286,582.143,31.091,23.062,137.415,126.097,200.325,167.493,218.404,178.234,216.986,171.569,208.221,168.192,220.703,213.043,348.492,338.432,476.125,313.331,497.963,290.73,510.047,338.638
2.440,104.186,69.487,128.221,118.411,766.406,800.781,733.309,807.463,766.562,874.838,775.941,887.8,785.721,889.828,783.793,885.775,751.645,762.765,816.354,794.374,716.887,692.777,696.359,659.131,699.136,668.226,38.401,22.884,128.932,125.822,182.778,156.807,194.771,165.197,191.237,159.266,185.516,156.025,219.429,215.105,337.622,337.176,430.007,326.505,428.343,367.086,469.325,411.933
2.480,75.773,159.814,116.042,114.589,742.426,803.664,700.219,820.192,735.441,883.795,743.117,893.125,751.099,892.371,750.371,888.66,743.666,760.283,825.922,736.631,732.942,674.756,714.028,643.447,705.444,680.18,56.261,29.226,125.273,120.739,180.542,137.012,195.361,136.568,191.143,130.192,184.711,129.928,223.337,223.376,310.752,355.186,362.358,460.823,358.38,477.68,411.988,508.11
2.520,84.162,169.808,107.857,104.237,741.261,815.529,681.511,820.9,717.739,879.113,726.19,889.45,732.233,888.275,730.372,884.402,750.072,758.607,847.36,692.223,762.572,611.714,738.003,589.099,767.453,650.976,46.87,26.446,118.363,111.837,175.767,122.771,191.715,119.205,186.551,109.512,180.537,109.965,218.654,217.825,294.089,348.79,383.04,455.35,383.558,463.999,429.451,513.741
2.560,103.244,156.482,107.185,98.705,737.096,816.279,674.601,821.711,709.709,874.67,717.203,884.524,721.879,883.95,720.202,880.156,756.92,756.193,850.675,684.407,797.493,577.131,773.401,548.07,831.38,570.044,43.939,25.67,108.732,107.653,172.463,112.207,187.985,112.163,183.642,103.093,177.454,102.469,216.346,215.085,296.016,345.789,399.885,428.719,411.664,429.023,453.413,490.258
2.600,132.154,143.725,110.474,101.941,733.602,816.735,677.11,817.691,711.925,871.367,720.357,881.127,725.794,881.539,724.249,877.764,756.471,757.163,844.172,691.817,835.181,551.273,822.057,525.735,890.364,524.476,45.241,25.045,109.241,105.704,174.465,116.392,192.724,118.954,188.476,111.453,181.236,110.133,216.743,213.943,307.761,343.062,439.334,414.308,458.792,382.703,468.765,468.918
2.640,157.264,113.205,112.819,115.143,734.865,816.112,683.954,816.839,719.76,860.057,727.985,870.796,733.81,872.553,732.363,868.062,755.018,757.633,824.909,703.701,843.101,561.884,835.658,541.669,906.154,515.278,52.041,24.243,120.573,106.149,181.186,125.967,202.197,132.938,197.517,128.12,189.503,125.612,216.928,213.031,335.244,350.279,467.442,354.618,494.16,331.963,473.728,402.571
2.680,166.232,87.777,117.724,102.947,743.987,808.415,694.435,796.309,733.454,844.781,741.74,859.35,744.423,861.058,743.827,855.236,746.248,756.005,805.215,729.997,830.07,570.807,819.695,564.901,887.044,536.378,55.938,36.279,146.233,136.607,205.143,154.085,226.547,160.791,228.559,157.047,220.905,154.902,224.102,218.722,353.612,360.575,484.996,324.956,511.282,299.21,495.079,370.856
2.720,156.996,65.304,137.408,136.173,754.748,801.551,729.642,783.993,762.479,817.368,768.603,824.142,774.052,829.113,773.156,822.682,739.921,755.593,785.576,770.672,776.183,644.793,764.071,633.386,838.71,584.252,61.993,54.062,159.016,156.391,220.552,205.703,236.723,221.541,233.61,217.284,226.725,210.747,237.988,235.029,371.989,364.117,500.233,323.136,524.96,299.344,527.993,358.22
2.760,155.232,50.306,132.585,117.466,774.564,791.599,763.243,754.239,798.15,797.929,811.476,808.113,815.944,813.162,811.181,807.953,738.497,749.867,753.436,811.905,710.736,685.372,689.711,668.497,763.85,651.603,65.428,58.654,164.423,146.753,204.733,199.654,220.682,209.066,224.647,200.583,210.204,198.947,244.519,242.331,369.18,359.236,501.112,332.94,525.26,316.262,535.157,383.718
2.800,63.135,104.185,115.958,115.745,777.551,780.467,768.983,735.222,807.228,778.108,821.213,783.942,829.852,791.567,822.041,789.565,742.443,739.111,832.466,798.265,720.766,651.163,692.457,632.402,698.051,677.781,59.973,49.661,154.105,127.443,177.23,190.86,181.935,208.143,175.418,202.949,174.46,197.358,237.491,234.834,357.954,358.683,377.462,480.876,373.558,494.911,447.539,521.692
2.840,77.734,167.706,100.68,99.099,786.611,777.828,781.011,717.786,827.304,769.273,843.469,773.591,847.403,782.375,838.57,781.014,757.261,738.489,859.033,685.729,751.101,607.764,725.126,583.004,771.339,633.171,55.057,43.02,132.639,95.001,144.877,178.088,140.551,196.002,131.431,190.834,134.608,184.775,234.93,234.469,330.538,359.827,404.781,470.68,411.846,480.02,460.295,525.252
2.880,95.31,161.294,78.502,95.493,796.134,775.657,796.879,709.498,842.995,764.345,857.162,769.149,858.94,778.648,850.495,778.143,770.978,740.429,865.746,672.131,800.335,578.036,777.177,554.204,850.646,579.548,52.939,30.337,132.465,82.596,122.634,167.661,115.682,188.703,106.212,183.776,108.886,181.986,233.896,233.86,321.54,356.246,406.929,441.358,429.676,443.095,463.348,500.711
2.920,133.157,142.783,89.793,95.734,794.141,776.244,785.544,711.021,834.607,769.637,849.08,776.708,851.752,785.471,843.624,784.228,771.552,741.984,855.509,679.688,846.62,550.181,835.067,525.908,910.411,529.299,47.717,27.938,122.607,87.295,128.06,166.306,125.391,184.622,119.282,179.109,121.564,176.719,232.437,230.85,322.839,353.485,451.275,416.24,479.127,399.342,466.79,493.162
2.960,152.384,115.306,97.021,94.224,791.63,778.26,776.41,716.609,825.258,780.665,838.358,790.411,841.412,797.657,834.524,795.466,769.891,743.055,841.196,689.987,856.984,557.43,849.206,539.5,924.176,505.902,46.263,29.614,122.787,90.66,138.913,165.676,137.838,183.445,133.559,176.997,134.512,174.294,232.07,229.079,337.752,353.075,478.684,358.019,512.152,334.95,468.145,400.349
3.000,160.369,88.912,118.865,99.074,789.929,780.045,763.388,727.114,801.099,785.673,814.575,801.716,827.813,806.816,820.53,798.038,769.774,743.505,823.06,707.461,834.965,585.414,823.64,580.776,895.79,527.11,49.737,43.949,132.113,117.948,172.165,175.797,183.491,188.521,175.839,181.602,173.866,179.149,236.831,231.633,353.15,359.057,489.721,322.018,520.112,299.207,495.099,345.706
3.040,157.723,63.088,126.895,92.062,783.063,781.368,758.932,745.373,797.525,819.476,809.099,834.848,821.087,837.595,814.862,830.995,764.067,748.376,796.56,765.087,781.07,642.862,764.743,637.584,837.401,565.761,66.338,64.307,161.107,158.175,209.073,189.694,222.082,196.877,214.705,188.654,212.824,187.521,247.541,244.632,364.122,361.577,495.943,320.017,519.632,298.875,524.201,334.882
3.080,63.348,110.075,132.368,108.221,766.894,785.71,722.318,782.433,742.547,847.084,747.659,860.353,755.697,861.197,755.249,857.153,743.545,748.465,793.895,768.654,687.277,675.112,674.546,656.286,639.072,677.651,68.041,68.237,156.849,163.613,209.609,187.386,223.875,193.43,221.188,185.032,215.536,183.013,249.647,247.182,360.995,366.473,356.675,419.786,340.803,421.792,388.246,455.123
3.120,63.049,146.159,119.471,112.413,753.007,793.075,697.908,792.694,726.404,851.758,734.239,864.295,741.351,865.16,739.372,861.05,734.43,748.433,813.098,740.606,707.311,647.87,691.183,627.31,675.846,682.987,63.94,62.479,151.528,152.336,204.325,176.989,219.773,176.23,215.451,165.782,210.601,164.495,245.425,245.863,338.498,367.838,363.416,488.639,353.714,504.273,411.032,531.992
3.160,73.833,173.423,112.124,103.55,743.877,799.491,680.664,802.644,714.548,858.887,725.369,868.544,730.986,868.483,728.75,865.152,738.673,748.437,834.618,688.917,739.303,623.386,714.71,595.889,741.745,637.459,61.839,57.744,144.734,143.378,202.149,154.761,218.877,152.908,214.588,143.893,208.583,143.482,243.991,242.886,318.167,368.016,387.736,472.825,387.812,481.962,437.447,525.306
3.200,84.418,159.418,109.594,89.625,742.281,801.512,676.134,802.539,710.62,854.698,721.402,863.437,727.119,862.162,725.424,858.701,739.266,748.432,841.711,682.215,774.58,583.07,741.797,561.57,801.238,579.104,60.646,57.05,137.458,143.199,197.989,142.236,215.194,142.033,211.377,133.989,204.349,133.355,243.841,241.239,317.364,363.027,393.916,448.861,393.078,448.882,460.884,505.08
3.240,118.187,136.961,108.476,95.412,739.173,802.188,674.282,800.296,710.758,850.632,720.474,858.906,725.755,859.09,724.346,855.849,741.639,749.258,836.646,690.91,814.651,565.443,799.813,540.627,865.183,538.559,63.962,55.359,137.453,139.639,200.425,145.551,218.529,146.157,214.801,138.705,207.823,137.846,243.051,240.457,317.633,362.73,443.064,412.029,462.357,395.526,476.354,476.573
3.280,153.109,111.377,108.508,94.063,739.232,801.395,679.185,792.97,716.311,845.07,725.133,854.941,729.899,856.843,728.051,852.093,742.086,750.048,809.151,699.423,824.605,575.802,817.594,554.308,882.992,530.688,76.454,61.417,147.506,140.001,208.59,149.358,228.216,147.336,224.118,141.429,216.216,142.076,243.255,240.048,343.28,364.759,470.046,363.211,500.131,341.115,480.134,410.265
3.320,169.631,84.763,111.112,161.965,743.425,796.372,685.661,764.302,724.484,764.508,729.729,762.07,736.346,772.464,736.059,773.529,738.711,748.598,786.398,732.001,811.369,609.925,801.618,600.06,863.641,549.484,93.34,86.456,174.136,185.692,233.182,280.224,247.834,301.995,244.901,304.163,239.197,296.561,255.339,258.842,372.338,374.844,491.805,345.808,517.4,319.576,505.377,375.893
3.360,150.06,61.536,107.901,135.541,751.225,793.698,716.133,766.559,761.783,793.028,773.457,797.459,774.52,803.168,772.687,801.764,732.627,748.065,778.272,769.1,758.692,656.389,745.228,643.761,812.546,602.178,99.748,95.915,185.429,183.812,223.97,235.092,242.369,246.178,234.221,242.918,230.35,239.735,264.911,262.86,387.743,381.755,504.068,344.192,525.03,318.73,530.096,374.13
3.400,154.048,48.55,123.597,115.925,762.995,779.632,751.361,744.208,794.769,786.849,802.28,797.111,805.09,801.195,800.681,798.007,731.632,743.069,740.406,810.083,693.74,682.661,674.9,667.915,737.281,655.021,103.224,97.033,193.722,173.38,231.352,225.693,239.309,235.397,231.391,228.426,228.754,225.769,274.269,271.431,387.578,377.278,505.903,356.844,527.469,338.099,538.472,399.787
3.440,127.178,108.353,116.646,125.129,762.37,773.821,749.715,738.186,791.235,768.294,800.065,772.77,802.196,778.567,801.559,777.372,732.806,742.293,757.314,775.076,674.787,669.268,657.092,644.444,681.653,691.133,94.19,90.447,173.46,170.472,203.313,220.842,208.22,237.643,203.545,233.632,203.319,228.496,265.96,264.506,375.343,357.977,473.022,439.698,480.741,449.011,518.661,481.935
3.480,81.238,175.293,88.479,112.234,767.098,767.734,768.331,719.267,813.846,755.849,826.522,758.283,832.575,766.974,824.304,766.725,754.023,742.075,843.68,681.698,739.44,610.844,661.772,584.406,693.107,657.147,90.252,86.087,172.134,145.065,170.24,212.852,165.937,229.27,156.93,224.828,161.439,219.019,263.239,264.045,341.704,365.267,429.317,464.519,436.936,472.46,480.937,514.641
3.520,102.647,160.244,89.542,91.977,770.597,764.701,760.863,700.481,812.658,748.793,828.334,751.909,833.724,760.712,824.693,760.778,759.244,737.051,850.097,673.235,798.318,576.596,772.91,554.408,836.905,574.438,89.808,85.193,154.752,127.166,162.092,206.969,158.239,223.827,148.464,219.165,151.922,215.637,262.21,263.772,336.011,364.325,440.132,439.401,451.967,436.797,482.876,500.732
3.560,135.378,131.826,99.388,92.201,769.164,766.101,751.722,703.704,801.668,752.668,819.03,756.933,824.972,764.904,814.206,765.019,756.69,738.072,837.654,682.048,833.752,556.344,822.856,537.022,891.16,546.815,84.121,83.779,145.793,128.375,169.275,202.765,170.31,221.155,162.949,216.489,165.097,215.439,251.968,255.51,339.597,360.596,458.073,391.385,482.736,374.341,479.938,448.899
3.600,142.351,109.047,117.885,99.453,768.279,768.923,750.501,714.854,789.895,761.854,809.006,764.299,816.642,770.052,812.012,766.748,755.046,739.53,833.837,693.868,836.569,577.089,827.988,555.572,895.084,530.129,83.717,85.56,146.158,140.718,183.905,205.128,196.946,221.162,190.565,214.623,185.773,212.114,250.997,253.674,348.72,364.388,476.103,357.52,504.556,334.002,481.762,384.225
3.640,149.925,85.737,147.364,98.09,770.038,769.156,753.918,733.914,775.477,800.082,773.764,812.668,783.027,814.367,783.46,810.034,755.858,747.59,815.77,739.954,814.51,622.681,801.761,617.952,886.926,552.964,98.758,100.534,183.081,176.42,236.947,219.391,264.586,231.008,261.774,221.449,256.118,218.427,264.2,265.512,370.169,356.804,491.936,338.137,516.542,317.653,524.331,360.096
3.680,139.711,61.979,144.22,97.254,769.49,775.451,749.235,755.519,775.282,826.286,778.418,842.373,785.808,843.488,784.146,838.686,754.155,749.571,788.858,775.011,739.263,669.241,736.346,661.227,752.93,609.307,111.341,112.14,195.625,196.862,259.24,223.311,265.006,229.566,264.232,221.583,256.954,219.666,268.739,268.714,379.983,372.154,497.026,345.383,517.407,326.897,524.665,370.107
3.720,58.914,143.991,140.866,109.155,761.611,779.052,721.068,777.994,732.619,840.704,733.683,855.527,739.222,856.699,739.026,852.056,746.893,748.522,802.76,752.478,707.015,684.925,697.974,666.397,669.806,724.908,107.635,108.15,185.578,196.558,241.588,219.184,256.289,214.698,253.117,204.649,248.137,205.035,273.233,270.968,377.294,390.423,372.517,490.152,362.982,503.564,407.562,519.301
3.760,63.54,156.129,119.218,91.835,752.879,793.244,695.421,785.457,718.589,848.436,725.617,861.441,731.085,860.785,730.325,856.342,743.475,748.354,832.684,720.119,734.937,653.577,716.919,639.657,727.464,673.319,105.358,102.771,182.155,183.777,234.243,191.874,252.474,185.656,247.839,176.13,240.815,177.357,270.639,272.327,338.21,392.362,386.728,480.32,384.949,491.493,435.516,523.458
3.800,81.717,166.43,110.541,78.021,751.462,802.171,689.222,804.525,718.675,856.419,727.363,866.815,733.315,865.702,732.289,861.296,757.047,750.952,847.651,693.518,773.315,628.472,742.094,603.02,783.498,649.914,103.163,99.96,174.351,177.967,229.061,165.31,246.05,161.528,241.929,151.333,235.287,152.486,268.677,269.752,326.212,384.148,412.64,461.04,420.221,463.263,454.758,513.053
3.840,107.189,154.782,109.5,75.276,751.32,807.61,690.256,809.045,720.557,857.404,729.688,864.628,735.206,863.82,734.043,860.287,761.219,756.66,849.389,697.918,819.513,597.297,801.852,572.914,862.283,588.826,103.831,98.202,172.013,175.5,227.469,161.827,244.122,159.948,240.129,151.647,233.362,152.433,267.342,267.587,329.868,371.347,420.98,442.502,443.944,440.818,456.286,495.1
3.880,136.034,131.272,109.366,80.459,752.275,805.947,695.531,797.346,726.85,854.235,735.979,862.847,741.151,862.756,739.57,859.401,761.588,760.763,842.074,702.146,849.563,591.7,840.227,567.947,905.985,563.068,106.825,97.952,171.819,174.922,227.153,171.776,243.253,172.545,239.294,164.202,233.096,164.05,266.407,266.701,339.545,371.701,453.152,395.375,477.56,377.524,462.326,446.408
3.920,150.9,103.695,110.829,100.094,752.886,803.53,700.199,798.103,728.323,857.528,740.537,868.158,746.285,866.466,744.142,861.392,760.34,763.432,829.483,724.036,845.057,593.513,839.915,584.821,898.443,565.841,121.529,107.987,184.248,179.88,234.696,195.15,250.758,200.727,246.755,191.036,240.262,188.451,268.538,268.746,360.292,379.405,472.524,365.913,497.15,345.297,471.129,405.437
3.960,161.653,74.238,144.736,107.783,758.755,801.98,720.242,796.463,729.145,849.54,746.91,860.349,748.339,860.048,744.797,855.781,760.035,766.678,811.624,758.532,826.314,649.431,816.521,641.735,871.965,596.554,135.52,126.136,213.576,207.577,269.768,228.654,280.575,234.407,283.546,231.442,277.135,229.947,281.617,278.515,387.06,390.637,495.374,351.104,516.433,330.444,510.766,380.651
4.000,141.637,56.155,120.948,125.93,774.283,800.983,757.812,794.665,798.778,833.877,812.356,841.536,815.928,843.71,813.208,841.045,759.723,766.268,801.8,791.432,768.839,697.097,755.476,686.171,814.607,654.039,135.759,133.865,217.698,220.47,254.993,253.494,266.336,263.178,264.691,257.244,258.739,253.864,287.66,286.785,395.602,390.459,502.963,355.747,519.468,335.077,527.694,381.307
4.040,150.891,46.796,122.499,125.542,784.63,798.734,781.601,773.006,824.846,808.945,840.448,815.778,840.244,820.257,838.951,818.107,759.519,764.716,765.313,833.485,713.547,728.673,695.059,711.346,757.466,708.274,131.647,130.88,207.84,206.259,237.869,256.436,236.257,269.405,230.318,263.616,230.993,259.948,287.894,289.249,394.746,381.418,500.858,369.519,518.999,355.159,530.065,382.756
4.080,163.882,59.248,97.103,109.278,787.538,790.994,797.261,748.196,847.671,788.067,867.296,794.805,867.928,802.208,860.685,800.619,758.551,770.431,727.253,849.861,662.557,752.118,643.533,729.309,694.5,762.91,128.831,128.358,203.907,197.599,203.664,246.832,192.338,263.962,185.475,257.035,189.698,251.628,283.756,287.248,388.899,350.695,489.697,387.495,506.508,393.26,524.119,431.007
4.120,87.55,178.335,76.461,92.673,794.836,784.44,808.155,725.406,857.817,769.997,873.146,777.003,872.339,787.085,865.441,785.622,778.298,768.871,857.8,713.823,773.415,650.419,738.959,629.008,804.41,696.129,126.652,125.554,200.035,169.568,178.104,235.591,166.76,253.197,160.555,246.059,163.907,240.054,281.407,286.925,349.55,363.797,439.879,458.003,450.964,461.85,483.572,507.536
4.160,113.275,157.587,73.401,85.925,793.821,783.011,805.203,716.524,855.57,764.018,872.0,769.961,872.625,779.071,864.43,777.81,782.611,767.478,864.533,708.385,831.942,609.172,812.843,585.055,875.918,603.697,122.809,116.324,197.598,154.915,173.84,224.783,164.146,248.278,157.55,244.721,161.17,234.717,271.632,275.609,341.727,364.337,446.515,431.066,462.308,427.248,475.564,484.873
4.200,142.72,135.548,95.649,87.326,792.423,782.295,794.448,718.883,851.008,767.838,866.586,776.776,869.898,784.237,861.612,782.264,781.344,768.906,854.262,713.136,865.207,597.886,858.81,579.287,920.338,569.777,121.741,115.908,183.02,159.125,186.732,224.209,181.816,243.639,174.764,237.81,177.704,230.77,269.742,273.337,347.674,366.121,455.128,396.011,479.405,377.911,473.307,444.693
4.240,157.282,112.542,126.307,89.544,795.431,782.956,774.516,727.892,799.942,779.545,805.207,787.862,809.657,794.119,809.373,792.037,782.429,771.283,845.164,722.915,869.044,615.481,864.877,596.907,923.216,570.779,124.438,123.057,183.878,172.724,221.14,229.082,238.628,245.265,233.317,237.644,225.982,232.264,271.765,273.438,362.223,372.64,474.336,366.163,502.621,343.624,476.675,383.965
4.280,149.099,84.636,129.278,85.005,796.981,786.118,773.585,736.704,798.79,797.649,803.817,813.298,811.483,817.919,809.569,814.378,784.558,773.538,844.148,741.173,845.625,650.062,837.139,644.713,894.222,590.534,138.338,137.383,208.966,202.42,248.692,240.846,265.68,252.185,260.316,244.901,251.416,241.48,285.686,285.173,382.259,384.358,491.424,344.864,514.884,326.459,504.088,363.718
4.320,153.101,61.156,142.085,92.219,797.186,790.39,778.035,762.03,800.194,828.412,808.467,844.876,814.509,848.48,811.75,844.428,783.114,773.754,815.933,789.488,800.253,696.073,786.696,688.679,846.737,639.155,154.08,154.195,234.498,229.019,283.08,257.165,300.057,263.84,296.832,256.097,292.121,253.609,296.756,294.394,395.939,387.683,499.746,355.023,517.984,336.702,524.579,373.163
4.360,119.937,60.535,125.642,98.584,784.767,796.657,745.799,789.864,764.336,850.797,765.911,865.051,772.355,865.832,766.574,861.977,767.948,773.118,804.864,799.111,736.236,727.135,721.038,711.882,735.007,705.951,152.752,154.304,223.336,235.176,262.279,249.677,273.076,258.272,271.795,250.219,272.072,245.529,301.187,300.535,398.553,380.84,482.405,366.159,486.06,350.814,512.396,383.83
4.400,59.396,146.01,111.602,94.551,782.242,807.107,732.746,801.678,757.299,861.854,761.169,875.227,767.501,873.257,765.183,868.983,766.573,774.52,844.888,762.99,752.813,691.993,738.183,676.508,740.172,715.451,145.579,146.981,218.802,221.995,254.741,231.194,264.542,225.832,262.857,217.959,261.978,218.598,298.693,302.189,361.441,403.446,396.22,486.611,392.254,498.517,441.307,519.526
4.440,64.594,170.409,104.113,78.763,776.246,815.87,721.055,814.974,751.597,869.675,758.769,880.561,764.354,878.718,762.69,874.574,771.748,774.979,861.585,730.816,771.484,680.796,758.818,654.472,790.655,679.327,142.383,142.558,209.314,214.027,250.772,203.871,262.521,199.205,259.245,190.664,256.062,191.964,296.384,296.95,340.275,396.17,412.087,471.499,413.547,476.65,457.543,515.928
4.480,92.803,159.596,106.243,69.239,770.026,820.111,716.647,827.448,746.033,869.53,756.144,878.541,761.29,876.487,759.293,872.347,778.778,776.876,865.804,723.781,822.924,645.511,805.051,627.217,855.312,645.347,140.76,139.59,197.363,212.974,247.38,192.02,260.093,189.858,256.254,180.673,251.893,181.294,292.597,295.218,339.657,387.186,429.159,451.929,438.886,450.999,466.587,503.9
4.520,127.106,142.986,107.327,74.387,769.465,822.101,717.033,824.615,745.14,866.18,755.364,873.271,760.603,872.198,759.073,868.796,780.308,780.093,858.109,728.81,859.375,629.063,850.84,610.64,911.119,606.929,139.943,137.391,192.395,206.995,245.967,193.744,259.651,193.258,256.032,184.61,251.341,185.019,289.525,292.31,346.676,382.528,436.727,425.632,460.053,412.215,465.948,483.159
4.560,152.753,113.474,106.766,75.565,770.121,819.853,722.252,814.35,754.412,861.25,762.193,870.026,767.1,869.331,765.625,866.276,780.069,784.895,846.085,739.125,869.669,635.91,864.967,620.351,921.749,601.79,144.335,137.656,197.938,205.971,250.484,197.845,265.411,202.74,262.822,193.661,257.976,192.607,287.154,286.12,362.969,383.704,458.982,380.723,482.094,362.553,466.364,423.413
4.600,156.504,85.72,106.248,103.615,770.02,817.485,726.99,813.597,758.48,858.052,763.449,867.649,769.556,867.409,766.904,864.392,780.008,787.772,838.091,761.727,854.173,669.456,847.039,662.518,900.802,605.205,159.028,144.877,218.918,210.515,259.143,224.11,271.585,228.354,268.057,223.699,263.616,222.81,290.449,291.926,379.845,392.851,475.77,361.529,500.437,341.928,482.181,385.621
4.640,156.905,57.531,108.598,124.143,781.44,817.377,749.95,809.824,783.737,849.548,788.248,858.051,794.372,863.809,793.468,859.281,779.794,790.818,822.245,808.755,823.608,714.969,810.41,706.264,865.055,661.256,161.751,154.202,234.407,236.611,264.861,269.217,273.562,274.312,269.271,268.138,265.569,267.516,298.141,299.591,393.848,395.99,488.546,358.234,505.644,338.428,512.037,378.259
4.680,139.925,40.094,116.137,132.497,801.44,816.42,788.97,793.262,824.09,826.356,833.131,830.955,837.042,836.998,834.616,834.848,780.385,790.963,811.163,844.266,773.333,750.373,757.013,739.032,812.907,716.684,163.134,159.677,248.357,238.383,272.459,293.228,282.998,304.592,276.812,299.176,275.113,296.527,303.825,305.084,392.693,393.536,491.389,361.514,509.177,347.664,515.198,399.741
4.720,155.459,44.256,151.566,145.786,800.273,815.829,792.199,793.957,805.551,807.97,813.139,808.235,816.106,814.083,814.085,813.758,779.339,790.699,775.422,868.22,724.931,777.747,709.634,760.132,764.38,769.379,158.609,157.019,233.499,229.34,266.086,274.088,280.719,288.32,275.443,286.554,270.618,281.738,300.343,301.406,392.028,364.731,491.177,372.664,508.947,358.423,517.797,408.666
4.760,64.023,177.432,110.013,123.812,802.181,812.484,797.335,775.442,829.329,794.008,842.57,794.737,843.446,802.605,841.461,802.948,799.019,789.43,874.926,755.919,774.9,706.575,740.62,688.587,808.335,713.753,149.273,151.336,206.443,194.729,221.266,260.768,219.453,271.801,227.713,267.733,226.945,263.685,297.152,297.578,346.279,366.995,406.646,458.5,413.86,468.327,452.093,496.173
4.800,92.533,168.07,86.57,104.348,809.042,808.28,811.819,755.45,851.235,783.631,865.898,787.499,866.619,795.24,858.882,794.302,809.714,790.858,889.012,739.196,833.95,669.963,812.297,651.556,871.612,675.851,137.596,134.909,196.279,174.87,192.039,242.053,182.163,262.768,178.005,256.983,181.936,249.187,279.361,278.999,335.521,364.366,421.049,438.321,434.089,441.163,454.833,481.108
4.840,127.008,154.983,103.193,97.642,811.403,808.476,815.711,753.988,854.734,787.52,869.932,792.898,871.446,799.477,863.739,798.158,811.232,794.075,885.492,746.64,876.823,651.014,866.443,633.31,924.578,635.508,130.896,132.401,184.805,171.84,190.723,234.231,184.522,254.845,179.612,248.237,182.821,240.559,273.468,274.582,341.004,363.835,434.871,435.879,448.397,424.887,456.856,464.487
4.880,148.912,124.044,152.747,99.93,815.141,814.229,807.235,763.223,819.467,797.545,829.043,803.027,831.4,809.125,832.453,807.551,810.368,799.92,876.05,754.339,893.739,657.762,888.835,642.908,944.198,622.973,132.125,133.789,184.408,178.989,220.641,234.745,230.273,256.564,228.748,251.131,218.639,243.876,270.656,272.946,347.335,367.11,453.092,381.052,476.433,363.985,460.031,415.792
