time_s,knee_left_deg,knee_right_deg,elbow_left_deg,elbow_right_deg,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y
0.000,153.588,97.88,126.266,108.417,717.959,734.241,744.129,768.741,838.122,884.528,852.281,908.852,867.7,911.7,869.33,904.656,492.826,499.405,548.628,667.043,530.724,574.233,462.584,533.291,535.482,615.45,152.718,174.444,264.591,309.573,304.682,317.862,299.865,325.444,298.85,309.699,296.255,304.736,235.122,247.026,411.807,372.12,526.339,540.586,557.712,563.118,548.313,588.964
0.033,158.25,106.122,120.044,106.632,720.488,736.882,746.088,769.403,849.763,887.438,880.352,911.461,879.793,912.704,875.012,905.362,494.71,503.021,548.046,659.879,534.66,576.466,462.502,538.268,576.229,643.77,153.707,174.476,272.635,310.784,306.114,317.41,308.311,325.047,299.254,308.942,296.422,304.199,234.123,242.975,417.757,379.907,555.414,558.802,593.54,585.777,585.599,601.49
0.067,133.572,116.627,118.258,106.139,722.772,737.96,749.678,769.388,859.19,887.394,890.57,911.481,889.44,912.649,882.099,905.082,498.945,504.775,596.772,645.517,548.595,575.162,479.134,538.025,593.059,639.306,154.901,174.427,277.22,310.781,308.318,317.294,315.024,325.067,301.465,308.98,297.732,304.202,234.137,243.08,405.165,398.967,566.166,579.459,593.188,601.818,599.599,623.745
0.100,120.581,123.813,119.516,105.472,725.67,739.44,750.772,769.355,860.096,887.359,891.474,911.515,891.211,912.643,884.738,904.987,505.246,506.465,612.918,633.802,546.404,574.445,484.515,535.634,586.76,639.855,154.95,174.42,276.317,310.794,311.482,317.183,318.892,325.101,304.21,309.053,299.544,304.21,233.764,243.146,388.136,405.079,533.927,587.678,557.717,614.605,568.651,636.86
0.133,101.655,133.269,120.11,104.483,726.64,741.587,754.165,769.867,861.339,888.196,892.487,912.725,891.156,913.15,884.918,905.236,510.334,507.325,630.842,615.426,533.605,565.6,488.728,529.533,577.845,638.422,155.729,173.74,278.151,311.215,311.816,317.124,318.541,325.11,304.22,309.056,299.755,304.213,234.201,243.263,372.815,418.156,500.264,603.974,518.347,637.557,518.293,649.121
0.167,68.413,141.223,120.595,104.449,726.654,743.144,758.136,771.566,862.895,888.703,890.464,913.424,892.467,913.505,885.536,905.657,519.89,508.09,657.304,596.109,529.901,551.415,490.3,517.045,559.998,629.014,156.646,173.236,280.937,311.21,311.733,316.958,318.176,324.966,304.125,308.861,299.882,304.124,237.185,244.525,340.156,436.814,418.432,613.689,430.301,646.342,424.078,661.271
0.200,61.608,140.26,120.929,104.535,727.176,743.198,758.109,771.799,861.747,888.636,890.933,913.941,893.168,913.722,886.07,905.978,528.169,508.189,676.06,587.262,533.874,530.9,502.201,499.352,558.823,604.876,156.707,172.112,280.159,311.112,311.572,317.047,317.466,324.996,304.145,309.095,300.16,304.41,238.812,245.02,319.483,445.338,411.806,616.777,422.045,645.51,424.796,668.184
0.234,60.926,134.46,122.873,104.62,727.081,744.391,757.454,773.485,857.657,890.242,890.646,916.355,892.235,915.923,885.829,908.441,527.569,508.086,678.141,587.164,533.129,514.42,499.289,484.425,549.48,580.496,156.618,171.312,278.141,311.107,312.33,316.947,315.724,324.886,304.107,309.117,300.144,304.447,238.864,246.404,317.857,446.411,412.91,610.049,418.254,634.588,434.543,666.736
0.267,68.964,127.571,122.621,105.052,729.708,745.432,759.17,775.733,859.928,891.891,893.829,919.251,895.668,918.693,888.338,910.891,528.84,508.185,662.779,589.895,522.449,497.13,497.802,466.172,531.274,552.207,156.827,171.014,277.86,311.143,312.436,316.928,316.562,324.949,304.588,309.517,300.977,304.766,238.913,246.145,335.173,441.026,427.213,603.783,433.725,628.817,444.803,660.174
0.300,73.138,119.052,121.993,104.954,731.243,747.08,759.387,777.421,862.044,895.767,897.062,922.834,897.284,921.863,890.031,914.21,527.626,508.482,652.888,595.9,506.149,488.29,481.984,444.338,509.088,530.038,156.667,170.513,277.41,311.141,312.501,316.885,316.865,325.043,305.109,309.905,301.524,305.048,238.869,245.255,338.371,438.799,439.887,583.48,447.112,598.623,453.346,654.911
0.334,89.915,108.616,120.689,104.841,735.549,748.063,761.066,778.583,865.208,898.652,900.52,924.634,900.178,923.702,892.203,915.957,526.15,508.949,648.616,609.696,507.213,487.667,478.622,446.852,518.918,524.097,156.607,170.08,277.283,311.328,312.634,316.883,317.915,325.199,305.965,310.086,302.136,305.165,237.811,244.301,364.711,436.384,500.767,564.049,505.34,573.611,543.097,639.232
0.367,96.59,96.196,122.959,104.662,735.747,749.054,760.908,778.946,864.35,898.059,897.821,924.437,899.086,923.701,891.854,915.759,525.095,509.487,650.028,629.913,527.886,492.338,480.867,453.353,560.344,527.736,155.703,169.398,273.338,311.156,312.811,316.887,318.415,325.444,306.928,310.455,302.635,305.352,234.807,243.493,372.312,428.175,512.065,540.794,525.139,544.55,560.026,613.94
0.400,104.384,88.989,123.205,105.194,735.718,750.711,759.297,782.405,862.719,902.98,896.264,927.111,897.019,927.116,891.406,918.697,522.121,511.902,636.749,644.841,518.972,492.656,480.558,439.505,565.993,527.413,154.878,169.104,271.779,311.25,313.148,316.777,320.443,325.772,308.647,310.775,303.108,305.402,234.595,242.725,392.481,410.426,534.668,526.754,545.828,527.242,575.076,596.032
0.434,115.483,83.879,119.765,104.58,737.712,752.424,759.455,782.843,871.399,905.685,907.143,929.041,907.455,929.243,898.558,920.641,520.815,513.983,595.447,661.532,477.496,496.999,445.656,451.558,508.799,515.614,154.967,169.111,273.729,311.275,313.129,316.642,320.66,326.067,308.515,310.854,302.909,305.375,235.186,240.942,417.639,389.584,547.399,521.246,556.652,529.221,579.976,581.426
0.467,115.486,75.485,118.535,104.426,737.85,753.732,759.662,783.631,870.08,905.436,903.944,928.901,904.636,929.324,897.092,920.765,520.14,514.218,594.942,676.177,489.224,516.242,447.218,479.25,539.404,530.393,154.194,168.724,276.557,311.274,313.347,316.763,321.65,327.073,308.825,311.967,302.994,305.841,236.625,241.205,411.006,368.095,531.356,490.404,542.309,495.67,560.695,549.106
0.500,97.815,72.194,117.234,103.728,739.448,754.131,759.96,784.232,869.3,905.915,906.034,929.489,904.143,930.617,898.06,921.836,519.669,515.722,587.919,691.156,470.274,542.605,437.847,503.957,485.113,544.339,154.192,169.197,278.063,312.931,313.235,316.967,321.718,327.826,308.777,312.563,302.921,306.058,236.937,242.195,403.383,350.631,471.611,477.387,471.285,485.373,489.629,533.867
0.534,99.496,69.905,115.237,103.073,741.917,753.952,761.287,783.978,874.798,907.839,906.024,931.359,906.944,933.11,900.205,924.338,519.695,517.379,580.016,704.961,448.505,553.109,417.354,518.237,453.567,601.877,154.976,169.482,279.736,314.119,313.169,317.027,321.569,328.027,308.732,312.754,302.869,306.147,237.227,242.213,410.609,340.666,482.547,478.418,476.22,488.605,491.157,537.687
0.567,96.766,72.733,114.979,101.84,742.188,754.053,760.828,783.941,873.267,908.758,897.117,932.089,897.171,934.134,898.176,925.679,519.572,517.9,580.991,709.494,462.943,572.977,432.492,536.281,478.528,624.679,155.013,169.889,279.641,316.679,312.889,317.4,321.482,328.587,308.681,313.401,302.853,306.811,237.229,242.25,404.452,338.253,464.427,480.21,468.255,495.302,467.747,539.194
0.601,145.303,77.992,114.707,101.856,742.129,754.098,761.373,783.814,879.33,908.924,903.13,932.29,906.984,934.64,902.477,926.074,519.28,519.407,577.034,711.28,537.699,589.576,509.921,549.51,616.271,640.484,156.086,170.868,279.415,317.148,312.878,317.962,321.604,329.515,308.7,314.169,302.841,307.424,240.861,243.896,422.07,344.216,550.578,491.277,567.137,506.888,573.423,546.263
0.634,148.903,88.507,114.636,102.295,742.121,754.104,761.463,783.778,881.432,908.783,907.832,932.256,911.612,934.742,905.121,926.09,518.932,521.847,569.993,701.829,531.217,593.227,501.233,552.135,611.842,638.325,156.154,172.12,279.265,317.1,313.004,318.688,322.364,330.397,308.947,314.776,302.887,307.881,240.984,245.481,424.458,351.578,563.854,525.302,583.41,542.212,589.887,565.367
0.667,161.715,97.507,114.993,102.553,742.573,754.284,763.074,783.833,880.109,908.843,907.921,932.244,912.402,934.847,905.03,926.102,518.924,523.563,573.388,695.79,569.001,595.116,496.953,555.92,606.637,644.128,156.729,172.488,280.612,317.008,313.281,319.184,323.174,331.144,309.187,315.172,302.946,308.122,240.83,245.584,425.875,372.19,559.189,555.214,590.541,573.336,597.242,606.098
0.701,150.25,108.954,115.93,103.061,742.822,754.51,765.013,784.547,881.23,909.085,910.655,932.449,914.771,935.03,906.244,926.208,518.925,523.989,563.89,676.867,521.554,589.565,481.459,551.24,591.898,635.52,157.076,172.853,280.532,316.931,313.287,319.724,323.243,331.597,309.169,315.51,302.913,308.373,240.704,246.328,426.422,393.55,572.718,581.056,594.299,599.058,600.588,619.27
0.734,114.253,120.596,115.642,103.224,745.689,754.836,767.746,785.191,884.675,910.375,914.685,933.794,917.747,936.2,908.815,927.323,529.415,523.918,643.043,655.354,563.246,586.556,511.773,548.438,610.052,640.56,158.075,172.889,281.439,317.36,313.876,320.327,323.633,332.098,309.912,316.167,303.677,309.107,241.059,247.201,385.235,409.257,538.492,594.638,589.387,615.756,588.732,626.338
0.767,84.59,133.338,116.444,103.713,747.183,755.789,769.854,787.007,884.916,911.86,915.954,935.018,918.045,936.995,909.418,928.285,535.274,524.3,660.017,632.546,548.614,583.238,508.571,547.974,593.0,653.826,159.481,172.973,282.088,317.318,315.011,320.608,324.182,332.353,310.898,316.89,304.976,309.879,241.007,247.285,360.372,425.361,456.709,604.767,473.323,634.102,468.222,651.444
0.801,77.946,141.243,117.653,103.459,748.855,759.241,775.772,787.907,887.975,911.524,922.352,935.177,920.446,936.833,912.903,928.218,544.268,524.424,674.202,615.129,546.029,572.2,509.477,539.638,589.162,642.338,160.462,172.978,285.452,316.931,316.569,321.674,325.719,333.137,312.741,317.948,306.809,310.961,241.002,247.202,352.007,438.791,450.137,618.679,465.073,645.328,463.567,669.581
0.834,72.063,141.959,118.538,103.544,748.515,761.737,774.627,788.792,887.417,911.602,920.257,937.401,920.274,938.473,912.236,930.265,547.517,525.27,689.598,605.2,552.821,554.089,515.861,521.1,584.298,630.018,160.74,172.9,283.158,315.739,316.561,321.785,325.62,333.108,313.566,318.286,308.501,311.822,243.534,248.265,332.439,452.642,447.321,623.207,460.832,649.032,465.186,678.842
0.868,57.445,136.4,120.901,104.529,748.216,761.49,774.177,790.06,881.842,912.994,918.958,940.108,920.134,940.791,912.113,933.345,550.436,525.257,702.963,602.19,553.785,531.678,541.206,502.964,573.351,599.429,161.919,172.883,284.747,315.244,321.749,322.076,326.254,333.081,315.473,318.54,311.078,312.614,244.639,249.079,323.159,453.038,410.003,619.695,400.11,641.393,431.064,678.333
0.901,60.6,128.958,122.597,104.718,748.126,761.54,774.078,790.113,877.418,912.879,918.239,940.896,919.449,941.463,911.712,933.985,548.605,525.161,698.889,603.652,549.945,512.131,529.331,483.917,559.323,570.475,162.238,172.88,285.609,315.092,324.695,322.293,326.228,332.782,315.637,318.529,311.656,312.917,244.545,249.197,330.098,448.669,419.41,610.018,423.153,629.302,440.563,673.575
0.934,73.818,120.916,121.97,105.108,748.323,761.867,774.844,790.643,879.975,913.321,918.596,942.279,918.766,942.606,913.082,935.306,546.626,524.6,682.397,609.915,531.21,502.447,501.185,464.15,544.437,542.481,162.892,172.662,286.151,314.542,324.057,322.352,326.24,332.653,316.222,318.514,312.389,313.036,244.478,248.982,349.405,441.797,459.735,594.056,466.395,602.154,494.551,664.06
0.968,87.141,112.62,122.178,105.631,748.323,762.192,775.723,791.717,880.716,915.725,918.836,944.049,918.303,944.042,913.371,937.037,545.848,524.527,676.982,613.8,526.125,495.187,491.212,450.012,547.522,517.099,162.477,172.618,286.093,314.01,323.645,322.325,326.207,332.283,316.556,318.454,312.744,313.021,243.374,249.048,364.394,437.842,512.321,569.24,523.61,573.906,557.466,646.217
1.001,97.826,101.867,121.348,106.134,749.828,762.204,776.669,793.146,884.397,917.599,920.422,945.483,922.746,945.279,915.354,938.108,544.01,524.449,672.214,633.091,545.133,500.614,492.163,455.544,578.605,535.468,162.392,172.319,286.09,314.012,323.405,322.312,326.313,332.271,316.768,318.44,313.075,313.027,241.362,248.576,381.921,431.599,534.418,553.247,546.136,558.048,581.848,626.408
1.034,105.515,91.473,122.277,106.369,749.662,762.973,775.566,794.293,883.234,917.812,918.485,945.498,918.857,945.45,914.974,938.186,536.863,525.45,657.087,648.94,540.545,497.339,492.964,451.378,604.726,530.975,161.131,171.311,282.663,313.736,322.373,322.302,326.298,332.256,316.723,318.443,312.94,313.027,240.863,247.927,400.059,421.284,552.348,535.264,566.459,540.471,595.358,610.128
1.068,116.673,83.126,120.936,106.303,749.504,763.573,775.389,795.203,886.431,918.113,918.672,945.674,919.636,945.601,914.67,938.167,530.812,525.406,628.646,669.624,531.436,503.316,491.701,459.409,593.828,520.744,161.11,171.208,282.696,313.903,320.753,322.076,326.113,332.03,316.309,318.355,312.538,312.877,241.099,246.201,425.829,401.751,562.51,522.41,575.25,528.225,601.714,587.789
1.101,142.671,73.825,119.15,106.116,751.946,764.106,775.271,795.317,887.911,918.208,919.428,946.1,920.037,945.857,914.438,938.106,530.317,525.819,582.874,686.65,529.615,514.092,491.942,468.189,591.119,534.361,160.409,170.972,282.337,313.937,319.633,322.101,325.852,332.124,315.33,318.384,311.514,312.87,242.138,246.001,431.015,376.532,564.311,496.294,579.365,503.352,594.833,553.096
1.134,121.9,67.99,116.92,105.518,754.199,765.783,774.506,795.532,887.667,918.685,911.998,946.847,920.267,946.406,914.284,938.337,530.593,526.065,601.914,705.497,515.677,545.109,480.605,505.007,559.895,556.075,158.205,170.656,282.342,313.987,318.304,322.15,318.804,332.289,313.584,318.379,309.507,312.771,241.829,246.238,417.268,356.14,536.063,474.831,542.629,484.565,572.257,534.495
1.168,104.61,69.09,116.252,104.934,754.926,766.719,771.887,795.522,880.632,919.091,905.042,947.144,915.647,946.867,911.898,938.723,530.647,526.208,626.571,711.027,545.249,564.039,491.799,522.913,537.034,598.935,156.614,170.326,281.51,314.319,317.935,322.142,318.22,332.383,313.366,318.375,308.968,312.705,240.942,246.52,368.047,347.606,470.84,472.766,480.765,486.407,495.397,549.097
1.201,115.746,69.966,118.319,104.23,755.869,767.407,770.499,796.368,869.582,921.165,901.324,948.12,912.664,948.16,911.252,940.021,530.407,526.356,603.028,718.83,519.831,579.296,482.846,540.104,544.748,625.374,154.559,170.31,279.444,315.354,318.748,321.759,315.193,332.377,312.436,318.177,307.925,312.398,239.403,246.136,388.37,342.493,493.851,474.314,501.665,486.459,518.66,542.587
1.235,131.285,76.053,117.587,103.773,756.108,767.864,770.574,797.429,870.138,923.277,901.905,949.124,913.451,949.171,911.231,940.949,529.968,526.625,589.698,717.608,520.951,594.967,483.815,556.719,588.779,644.174,154.551,170.292,278.902,316.198,317.023,321.292,314.848,332.368,311.98,317.96,307.436,312.081,240.123,245.506,412.038,344.594,533.275,483.857,545.47,499.422,565.81,550.924
1.268,139.235,85.567,117.344,103.232,756.29,767.885,771.251,797.951,871.394,924.111,906.295,949.605,914.041,949.57,911.063,941.196,530.048,527.582,589.346,712.071,533.893,599.153,501.456,559.874,617.372,645.339,154.602,170.369,278.966,317.234,316.376,320.895,317.598,332.362,311.91,317.712,307.25,311.646,240.31,245.56,409.937,353.584,550.74,516.153,570.583,534.051,580.709,554.586
1.301,149.519,95.696,115.161,102.927,756.221,768.525,775.029,799.204,887.786,924.927,923.328,949.811,920.854,949.941,916.583,941.517,528.715,529.402,569.397,705.125,518.18,599.56,486.257,561.265,606.031,668.422,154.621,170.589,282.337,318.099,316.345,320.684,320.714,332.357,311.95,317.592,307.2,311.399,240.311,245.08,429.718,369.253,584.053,555.454,606.755,582.742,601.556,598.777
1.335,146.247,104.525,115.143,103.029,756.231,768.994,777.739,800.389,895.337,924.949,928.965,949.702,925.218,949.86,919.571,941.463,527.849,529.359,568.344,692.62,505.165,590.982,471.741,550.243,584.097,654.25,154.913,170.638,283.411,318.404,316.336,320.653,322.839,332.409,312.095,317.586,307.196,311.378,239.0,243.445,432.059,394.376,589.168,583.708,611.25,612.721,616.447,621.609
1.368,128.405,117.233,115.194,102.948,756.518,768.941,780.087,800.375,898.503,924.148,929.978,949.184,926.852,949.578,920.683,941.089,530.926,531.248,624.273,669.711,556.132,588.803,491.778,548.399,602.576,655.519,155.335,170.637,284.871,318.675,316.34,320.749,323.6,332.549,312.147,317.675,307.198,311.42,239.002,244.957,426.872,418.041,571.849,598.847,597.135,619.989,605.906,639.424
1.401,99.281,128.038,115.972,102.982,756.761,769.945,781.345,801.361,897.47,924.016,929.777,949.13,926.674,949.542,920.765,941.079,533.94,531.967,656.534,650.87,549.485,589.409,503.42,550.597,600.782,670.312,155.388,170.625,284.841,318.755,316.433,320.913,324.001,332.661,312.295,317.772,307.262,311.519,238.267,245.728,378.767,426.23,508.11,608.991,528.983,636.629,522.689,653.464
1.435,68.367,140.551,116.903,102.885,756.716,771.563,782.529,801.24,895.936,923.941,928.347,949.366,925.183,949.498,920.469,941.114,543.612,531.817,679.636,629.718,545.113,587.743,502.768,547.786,567.378,659.414,156.644,170.632,285.842,318.028,317.516,321.244,325.008,332.668,312.947,317.85,307.982,311.72,238.287,244.732,348.049,437.656,424.054,626.322,435.717,658.871,432.226,672.24
1.468,59.551,142.226,119.131,103.46,758.808,771.56,782.994,801.963,891.384,924.289,928.128,950.278,923.933,950.339,920.038,942.259,551.707,531.701,703.75,615.511,551.664,565.653,516.121,534.413,564.542,651.646,159.15,170.935,286.001,317.538,321.924,321.261,326.121,332.424,314.182,317.819,309.497,311.738,240.003,246.328,329.12,453.328,414.032,630.324,423.474,660.289,426.96,682.416
1.502,63.037,139.457,131.054,103.631,757.618,771.703,775.498,801.908,838.968,924.74,866.813,950.928,871.198,951.244,862.472,943.84,552.985,531.609,707.081,607.927,557.544,543.165,522.557,512.508,567.16,611.658,159.076,170.575,281.98,317.028,322.848,321.271,322.937,331.786,312.7,317.78,311.813,311.9,240.255,246.936,323.593,455.663,426.875,629.262,437.551,655.566,446.082,678.923
1.535,58.402,131.493,133.628,103.817,755.425,772.044,770.033,801.853,826.504,924.709,853.684,951.285,859.395,951.836,850.989,944.605,551.028,531.259,704.425,609.549,553.57,522.286,518.258,492.22,553.094,583.467,158.856,170.194,280.442,316.356,322.651,321.269,321.648,331.317,312.462,317.779,314.362,312.14,239.586,247.098,323.835,448.889,409.621,617.946,415.088,640.485,430.387,678.628
1.568,68.686,125.876,128.634,104.288,755.351,772.018,771.785,801.849,845.382,924.538,887.043,951.333,885.869,951.998,891.707,944.745,549.883,528.722,689.823,612.757,538.586,508.773,505.221,476.289,541.811,560.469,158.504,169.138,280.499,315.364,324.653,321.273,322.328,331.071,313.89,317.784,314.242,312.348,238.865,246.368,337.679,443.224,437.625,616.235,448.309,628.974,454.911,671.69
1.602,76.974,114.949,125.437,105.025,755.349,771.715,776.442,801.551,865.099,924.556,903.356,951.422,908.577,952.261,907.993,945.148,549.011,527.085,682.748,620.105,522.022,502.754,485.156,465.024,539.224,542.949,158.491,168.455,281.762,313.8,324.482,321.161,324.511,330.298,315.795,317.539,314.919,312.341,238.271,246.162,343.497,441.498,472.622,583.417,479.262,590.078,511.803,664.226
1.635,86.846,102.649,121.731,105.58,755.336,770.246,779.232,801.132,889.373,924.423,919.589,951.412,921.833,952.354,921.543,945.259,547.186,526.446,680.163,635.166,522.435,497.623,488.084,454.219,542.216,535.713,158.136,167.613,282.309,313.377,324.231,321.168,324.864,330.035,316.281,317.456,314.791,312.342,237.097,245.09,367.378,439.698,511.568,562.848,518.626,568.083,570.228,643.085
1.668,92.822,94.49,121.116,106.074,755.012,769.28,779.358,800.706,892.865,924.306,921.59,951.405,923.548,952.364,922.601,945.279,540.05,526.208,670.762,648.754,522.743,504.596,490.065,464.101,568.127,541.68,156.65,166.723,281.642,312.708,323.167,321.188,324.995,330.041,316.374,317.483,314.722,312.375,235.648,244.739,386.428,427.155,528.097,541.342,532.15,546.542,580.704,616.38
1.702,102.926,87.897,129.444,106.605,753.239,769.044,776.121,800.67,864.827,924.249,897.41,951.344,911.337,952.351,908.647,945.254,529.258,526.152,646.745,662.037,520.436,504.831,487.297,453.188,573.248,543.018,153.676,166.227,277.241,311.783,326.316,321.175,323.757,330.077,316.599,317.526,314.629,312.377,233.714,243.994,393.866,406.506,540.145,528.439,550.58,531.174,575.251,602.57
1.735,134.488,77.196,136.843,106.289,753.107,768.977,774.155,800.058,844.09,924.173,876.434,951.429,893.83,952.375,885.319,945.234,527.997,526.178,589.789,681.652,522.682,509.714,488.066,463.115,589.883,535.018,150.617,166.275,273.128,311.897,326.009,321.101,319.017,330.054,316.576,317.525,314.469,312.337,233.805,243.786,417.914,382.799,549.851,504.97,564.28,508.354,577.921,565.822
1.768,125.512,69.204,128.01,105.764,753.567,768.991,772.273,798.178,860.817,924.156,894.733,951.489,912.219,952.668,910.703,945.486,528.751,526.276,597.341,698.326,517.006,522.706,484.646,471.274,568.305,544.27,149.149,166.168,271.072,311.401,320.736,321.096,315.77,330.185,315.661,317.528,311.673,312.247,234.735,244.032,412.47,364.44,534.368,483.87,546.199,486.829,565.386,545.218
1.802,98.329,70.063,117.638,105.577,759.23,768.131,773.287,796.669,879.98,924.137,915.868,951.546,923.793,952.663,917.2,945.448,533.779,524.753,661.937,709.896,562.408,551.814,511.303,507.348,604.911,590.505,152.56,165.657,278.523,311.093,320.059,321.069,319.813,330.554,314.765,317.289,310.169,311.505,234.797,243.564,369.957,350.931,496.462,483.355,510.026,488.049,561.243,557.25
1.835,104.293,72.508,115.064,105.426,760.637,768.036,772.957,796.416,884.333,924.129,922.026,951.544,926.48,952.605,918.08,945.182,533.881,524.02,637.982,711.345,537.786,563.099,508.686,517.466,598.647,605.158,152.593,165.593,279.213,311.116,318.668,320.923,321.341,330.713,313.766,317.058,308.687,310.799,234.322,242.607,377.779,345.78,498.295,487.265,508.198,496.578,559.988,558.472
1.869,121.717,74.924,114.7,105.633,760.348,767.191,772.994,796.441,885.927,924.124,922.1,951.647,926.879,952.717,918.286,945.171,531.426,523.428,594.857,714.38,512.847,584.34,482.215,544.541,589.448,625.886,152.34,165.605,279.2,311.138,318.103,320.669,322.64,330.796,313.485,316.841,308.285,310.368,233.814,242.057,391.144,340.813,502.687,483.108,513.952,497.284,553.628,553.871
1.902,134.816,80.969,115.666,105.935,760.185,766.768,772.739,796.111,887.336,923.506,922.626,951.505,927.946,952.593,919.584,944.815,527.133,523.374,580.336,710.855,513.915,593.667,483.582,550.124,597.144,636.641,152.296,165.925,276.287,310.34,317.735,320.255,323.94,330.819,313.476,316.725,308.127,310.04,233.894,242.065,407.663,348.563,531.741,495.209,547.346,498.418,566.18,563.958
1.935,141.39,90.785,116.476,105.921,758.24,766.154,772.772,796.089,887.186,923.283,912.41,951.413,924.593,952.469,916.601,944.606,524.538,525.541,549.864,704.324,470.56,597.516,442.227,554.725,509.837,653.792,151.542,167.756,276.344,311.023,317.612,320.184,322.289,330.955,313.696,316.73,308.163,310.021,233.929,242.153,420.963,352.533,553.478,530.953,572.5,558.237,568.046,592.061
1.969,143.076,101.395,120.697,105.904,755.693,765.549,772.104,796.06,877.359,922.948,902.123,951.004,917.725,951.858,911.409,944.075,522.196,526.025,559.325,693.776,489.341,594.817,458.629,555.394,525.868,651.221,150.394,168.295,272.58,311.489,317.361,320.085,322.212,330.974,314.295,316.746,308.513,310.032,232.797,242.337,421.889,377.584,566.564,567.826,587.627,589.667,585.445,622.839
2.002,148.745,115.124,119.914,106.29,755.228,764.047,772.226,795.693,882.576,922.646,911.007,950.442,921.091,951.351,913.934,943.677,522.922,525.724,587.495,669.861,554.092,589.692,472.143,552.067,606.239,668.003,150.721,168.514,272.872,311.593,317.438,320.065,324.682,330.976,314.857,316.82,309.291,310.212,232.874,242.443,417.637,401.306,574.904,593.344,601.169,621.358,596.868,627.638
2.035,133.158,122.788,118.466,106.023,756.446,763.437,777.409,794.603,894.348,922.539,920.058,949.998,926.881,950.914,919.931,943.433,526.165,525.904,622.455,655.322,566.729,585.748,519.192,547.74,605.108,662.232,150.915,168.561,277.442,311.703,317.841,320.065,326.155,330.964,315.471,316.82,310.29,310.334,232.923,242.566,414.521,414.996,577.208,602.853,595.742,628.57,607.387,648.183
2.069,81.634,136.316,119.245,106.012,756.792,763.49,781.015,794.627,894.401,922.223,920.652,949.633,926.234,950.67,919.883,943.213,538.533,525.142,672.57,630.889,553.207,583.562,512.669,544.191,579.98,654.25,152.373,168.515,280.488,311.712,318.509,320.063,328.06,330.946,316.558,316.815,311.066,310.354,234.388,242.87,363.32,428.739,455.728,617.888,470.43,649.278,463.493,667.442
2.102,65.297,143.022,118.806,105.85,757.19,763.788,785.335,794.086,896.778,920.998,925.826,949.248,928.237,950.465,923.572,942.945,545.523,523.598,692.011,608.398,548.189,561.936,510.679,533.247,565.456,653.273,153.626,167.856,286.268,311.638,319.97,320.402,328.828,330.949,317.315,316.987,311.96,310.821,236.107,243.363,338.952,446.117,422.745,628.637,434.221,658.824,430.202,676.316
2.135,59.087,143.032,120.792,105.459,756.865,764.174,783.44,793.668,887.018,920.079,923.529,948.876,925.809,950.125,920.916,942.385,549.362,523.162,705.717,597.861,573.19,543.397,519.474,512.132,569.029,634.844,154.144,167.851,285.639,311.826,322.045,320.404,328.408,330.72,316.856,316.976,311.782,310.836,237.221,244.111,327.092,452.481,401.149,627.934,431.284,655.983,434.632,678.738
2.169,64.168,137.707,123.804,105.03,755.379,764.838,774.229,793.673,864.246,918.739,893.827,947.664,901.384,949.441,904.199,941.325,548.395,522.219,701.213,597.2,562.763,526.847,519.132,498.415,566.439,603.657,153.557,168.232,279.002,312.297,321.473,320.41,322.166,330.454,315.129,316.974,311.112,310.902,237.124,245.533,323.662,449.509,419.338,622.686,431.617,648.612,440.459,673.81
2.202,66.191,129.078,125.552,104.985,752.103,764.877,772.098,793.772,864.345,918.646,894.35,947.434,903.709,949.352,901.922,941.269,547.104,520.905,699.28,599.004,559.34,505.478,515.889,480.241,552.084,557.491,153.4,168.202,275.895,312.301,321.449,320.259,319.307,329.874,313.73,316.785,310.283,310.879,237.12,246.361,327.016,448.552,427.275,611.847,434.093,637.614,452.665,672.427
2.236,69.662,119.085,127.792,105.276,750.432,764.874,772.16,793.78,867.093,917.811,897.151,946.768,907.498,949.044,902.333,940.926,544.806,519.494,687.025,607.262,525.802,496.474,489.657,459.8,530.24,537.86,151.309,167.757,271.888,311.728,321.469,320.234,318.413,329.603,313.408,316.474,309.854,310.725,236.472,246.464,336.33,441.771,447.5,590.32,436.806,600.847,488.583,665.579
2.269,75.199,109.42,133.578,106.21,747.397,764.271,772.303,793.79,865.433,916.727,896.365,945.854,905.076,947.707,902.812,939.228,537.231,518.67,675.589,615.182,526.042,488.474,471.894,447.389,520.147,528.152,147.756,167.8,262.988,310.514,319.797,320.241,314.006,329.578,312.801,316.485,309.268,310.796,234.401,246.691,345.117,439.252,455.906,570.647,453.888,578.731,489.221,642.859
