time_s,knee_left_deg,knee_right_deg,elbow_left_deg,elbow_right_deg,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_pinky_x,right_pinky_x,left_index_x,right_index_x,left_thumb_x,right_thumb_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,left_heel_x,right_heel_x,left_foot_index_x,right_foot_index_x,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_pinky_y,right_pinky_y,left_index_y,right_index_y,left_thumb_y,right_thumb_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,left_heel_y,right_heel_y,left_foot_index_y,right_foot_index_y
4.960,97.761,154.935,138.288,84.376,677.946,674.534,656.518,672.4,630.776,714.287,626.222,725.856,626.124,727.457,627.761,722.923,620.9,604.194,676.809,561.508,651.486,500.127,640.537,487.562,677.353,504.163,406.633,425.4,385.788,467.918,384.666,465.905,379.78,468.077,382.452,463.342,385.46,462.793,476.103,476.336,508.793,537.149,569.767,572.401,579.726,573.193,588.994,601.303
5.000,97.405,156.231,135.946,83.636,681.525,677.028,660.579,674.216,633.302,716.585,628.605,728.004,628.289,729.754,630.058,725.164,623.972,606.397,680.526,563.099,655.672,501.914,645.174,490.233,682.624,504.141,406.908,425.208,386.107,467.589,385.751,465.688,382.549,467.969,384.596,463.043,387.063,462.665,476.42,476.363,508.513,535.827,569.507,571.396,579.814,572.11,588.833,601.236
5.040,98.008,158.602,140.419,85.93,684.226,677.424,660.25,675.922,636.443,717.637,630.982,729.427,630.873,731.265,632.99,726.367,627.481,610.052,683.506,564.398,659.462,503.629,649.413,491.914,686.137,504.41,406.974,422.83,387.734,467.49,388.081,465.928,386.856,468.602,388.296,463.3,390.21,462.989,476.608,476.353,508.225,534.441,569.486,570.148,579.998,570.979,588.097,600.869
5.080,98.325,159.863,139.825,85.702,686.316,679.329,663.913,676.832,639.683,719.01,633.571,730.533,634.016,732.485,636.057,728.108,631.251,612.641,686.914,566.1,663.633,505.749,653.816,494.097,689.858,504.764,407.087,423.122,390.036,466.938,391.265,466.176,390.86,469.337,392.202,463.927,394.181,463.464,476.891,476.601,507.818,533.74,569.327,569.573,580.101,569.976,587.009,600.224
5.120,96.538,161.634,152.738,82.595,689.27,682.026,660.994,677.048,643.767,719.376,637.777,731.077,638.351,732.872,640.828,728.61,635.029,615.864,690.417,567.809,666.644,508.377,656.415,496.503,692.815,505.078,409.408,422.646,399.297,467.089,401.592,466.34,400.11,469.856,401.201,464.227,402.485,463.608,478.658,477.038,507.638,533.165,569.305,568.966,580.218,568.31,586.894,599.645
5.160,95.978,162.47,147.259,81.397,692.324,685.062,665.194,678.716,643.211,721.6,637.134,732.629,637.931,734.439,639.716,730.545,638.045,617.627,694.069,569.536,670.183,511.124,659.756,498.909,696.039,505.777,408.953,422.722,397.369,467.111,401.094,466.761,399.779,470.088,402.187,464.669,403.054,464.026,478.854,477.585,507.646,532.564,569.159,568.069,580.188,566.694,586.51,598.99
5.200,95.084,163.795,143.909,81.123,694.583,687.461,667.296,680.414,642.326,723.716,635.865,734.277,636.481,736.262,638.754,732.404,640.824,620.356,697.814,572.045,673.411,513.757,662.478,501.681,700.39,506.646,408.696,422.102,397.238,466.976,403.146,467.012,403.197,470.562,406.045,464.879,406.561,464.296,479.018,477.591,507.757,531.454,569.148,567.743,580.442,565.799,586.677,598.636
5.240,94.745,164.267,137.667,78.833,697.051,689.953,667.613,680.539,643.519,725.726,636.801,735.318,637.199,737.607,639.756,734.058,643.646,623.436,700.926,574.869,676.944,516.855,666.83,505.074,703.666,508.874,411.293,420.946,398.899,466.85,407.431,467.184,408.324,471.881,410.225,466.616,410.62,465.142,479.818,477.607,507.916,530.747,569.157,566.774,580.397,564.93,586.815,598.396
5.280,94.268,163.01,133.077,79.379,700.622,691.946,670.416,681.943,644.63,727.214,637.808,735.874,637.989,738.96,640.657,735.541,646.524,626.063,704.344,578.662,679.708,520.398,669.816,508.581,706.458,509.601,411.676,419.538,398.666,466.361,409.943,467.497,410.918,474.18,412.388,469.265,412.752,466.983,479.783,477.369,508.024,530.434,569.73,565.771,580.889,563.992,587.242,597.826
5.320,94.042,164.087,133.813,81.804,702.225,694.483,668.831,683.647,644.219,728.332,638.013,737.247,639.036,740.67,640.756,737.374,648.958,628.96,707.321,580.227,682.379,522.269,672.356,510.673,709.047,510.636,411.366,419.737,401.294,465.882,415.165,469.805,417.044,477.543,417.547,472.179,417.433,469.638,479.742,477.398,508.101,530.403,570.226,565.906,581.521,563.578,587.582,597.849
5.360,94.78,164.713,137.813,82.098,703.697,699.8,670.311,685.115,645.367,729.69,638.605,738.659,640.411,741.273,642.117,738.246,652.3,631.964,710.284,582.808,685.71,525.096,675.364,514.359,712.631,511.876,409.647,420.384,401.183,465.719,414.424,473.616,416.188,480.805,417.035,476.404,417.189,473.72,479.651,477.377,508.118,529.988,570.924,565.573,582.331,562.416,587.981,597.855
5.400,95.012,164.279,158.441,82.951,706.204,702.577,669.222,685.509,646.133,729.809,638.567,738.34,641.295,741.348,643.151,738.688,654.901,634.613,713.383,585.848,688.708,528.49,677.971,518.301,715.905,514.291,409.734,420.461,408.066,465.247,416.005,476.138,417.049,483.057,417.546,478.782,418.086,476.396,479.614,477.326,508.495,529.984,571.881,565.102,582.795,560.903,588.806,596.688
5.440,95.398,162.209,165.04,84.652,708.171,706.114,667.776,686.434,646.733,729.704,639.068,737.699,642.206,741.69,644.561,739.42,657.99,637.253,715.757,590.446,690.928,532.512,679.621,522.404,717.492,517.63,410.383,420.67,415.669,464.076,424.349,479.01,426.85,486.971,424.587,481.227,426.204,478.715,479.546,477.321,508.548,530.004,572.36,564.25,583.183,559.305,589.228,595.278
5.480,97.259,159.632,171.582,90.197,713.433,706.434,675.103,687.758,648.816,729.047,639.569,737.029,644.633,741.076,647.028,738.633,662.179,639.542,716.852,594.501,692.422,535.369,680.662,525.019,718.605,520.615,416.081,420.646,431.667,463.063,438.079,481.413,440.191,490.588,440.347,486.075,439.284,482.863,479.589,477.078,508.722,530.108,573.059,563.278,583.63,558.16,589.777,593.835
5.520,97.106,156.94,105.497,95.463,720.034,705.235,690.642,687.6,706.78,728.766,718.15,736.61,723.401,740.804,719.334,738.268,665.653,641.618,719.232,598.065,693.639,539.198,681.592,529.556,719.963,524.451,423.869,418.727,456.822,462.78,481.891,484.009,490.833,493.968,489.968,489.515,485.927,485.841,479.974,476.052,509.39,530.33,573.827,561.89,584.357,555.969,591.513,592.845
5.560,94.578,153.102,101.189,96.345,723.229,707.646,694.107,687.381,714.272,728.133,722.301,734.077,727.996,739.426,724.826,736.866,667.993,643.873,723.542,601.826,695.065,542.328,682.67,532.709,721.997,528.033,426.713,418.113,459.974,462.066,486.153,486.646,496.675,496.982,495.01,492.352,491.418,488.675,480.114,475.826,509.979,531.176,574.894,560.041,585.151,555.393,593.46,590.959
5.600,95.579,149.955,104.538,96.977,725.373,711.642,693.57,689.015,709.281,727.964,714.466,732.775,719.059,737.911,717.119,735.939,669.5,646.939,724.483,606.176,696.474,545.44,683.805,536.002,723.037,531.516,429.159,418.057,461.012,461.74,487.677,488.371,497.846,498.603,498.124,494.097,493.482,490.349,480.168,475.592,510.667,531.92,575.277,559.042,585.796,554.325,594.949,589.348
5.640,97.641,146.784,110.79,100.373,728.845,716.147,696.891,691.498,710.094,726.486,712.733,729.774,718.189,735.242,717.652,733.979,671.721,649.574,725.683,610.303,697.678,549.165,685.198,540.493,724.429,535.256,427.948,417.871,458.848,460.045,489.581,490.115,499.976,501.623,500.95,498.249,495.87,493.712,480.047,475.225,513.297,532.335,576.198,557.372,586.8,552.935,596.613,587.175
5.680,99.511,144.188,114.39,106.515,731.66,718.084,698.939,692.97,710.478,724.156,712.581,726.215,718.597,731.792,719.236,731.081,673.93,653.09,727.128,614.303,698.606,552.209,686.61,543.043,725.886,539.002,427.291,417.904,458.881,460.096,491.283,493.866,502.208,506.056,503.598,503.719,499.896,498.915,479.826,475.005,515.84,532.882,578.177,555.926,587.902,551.506,598.395,585.46
5.720,99.695,141.736,115.639,114.267,733.652,722.257,700.272,695.711,713.031,720.062,715.275,722.199,722.31,728.412,722.177,727.547,675.776,656.884,729.839,618.272,699.876,555.826,688.438,546.763,724.845,542.954,427.34,418.062,460.567,459.047,497.147,496.828,508.04,508.556,508.819,506.899,505.197,502.388,479.481,474.248,518.359,533.54,579.721,554.633,589.186,550.127,600.174,584.174
5.760,98.974,137.302,114.724,117.226,734.132,725.677,700.59,697.438,712.35,718.562,715.655,721.311,723.396,727.633,722.682,726.55,674.83,657.588,730.632,622.209,700.378,561.093,689.611,552.196,723.935,547.192,426.435,418.153,457.087,457.601,493.942,498.746,507.588,510.866,508.2,508.902,504.225,504.658,479.006,474.119,517.846,534.19,580.248,552.65,589.74,547.675,600.64,582.315
5.800,99.455,135.728,115.329,117.801,736.209,729.958,701.222,698.605,710.693,716.652,711.263,718.148,721.258,725.17,720.617,724.671,676.559,660.936,731.781,626.008,700.304,564.701,689.614,555.887,723.462,551.278,425.868,418.032,454.9,456.572,491.899,498.944,504.965,511.842,508.089,510.282,503.162,505.857,477.981,473.172,517.673,534.508,581.494,552.167,590.423,546.876,601.344,582.447
5.840,102.415,133.829,117.667,123.018,741.999,730.903,703.088,699.914,707.808,714.702,707.322,714.746,718.178,721.741,717.194,721.989,680.749,663.818,732.549,630.399,700.579,569.692,690.024,560.371,723.527,555.785,425.536,418.096,453.158,456.266,488.052,502.023,499.47,514.411,504.804,513.415,499.675,509.214,477.056,472.736,519.329,534.654,582.613,551.458,590.983,545.811,602.016,580.385
5.880,102.099,130.552,114.404,126.545,745.529,733.095,705.107,700.793,712.024,711.81,710.242,709.847,718.736,716.568,719.471,718.119,682.611,666.147,734.507,634.448,700.356,574.825,690.001,566.543,723.557,560.115,424.574,418.142,451.977,456.628,492.312,502.703,505.2,516.023,508.263,515.536,503.484,511.363,476.656,472.809,521.161,535.724,584.014,550.382,591.655,544.455,602.918,578.42
5.920,103.184,127.228,116.815,129.504,748.388,736.146,705.883,701.848,710.244,708.541,707.945,705.861,715.93,712.145,717.071,714.054,685.521,669.126,735.63,639.134,699.844,580.5,689.404,572.451,723.399,564.434,423.86,418.58,451.312,456.393,492.52,502.345,506.308,515.939,508.884,516.307,504.605,512.044,476.051,472.865,522.622,536.387,585.312,548.8,592.868,542.669,603.17,576.558
5.960,104.966,124.313,120.504,134.621,753.254,737.826,708.182,703.487,708.666,705.5,707.141,701.389,713.486,707.686,716.523,709.828,692.048,673.708,737.802,643.269,699.625,585.532,688.937,577.661,723.2,568.765,423.731,418.998,450.98,455.919,493.543,502.906,505.244,515.681,507.401,517.477,504.563,513.671,475.654,472.822,525.493,538.156,585.463,547.645,593.002,541.447,603.223,575.394
6.000,108.198,120.516,124.034,138.075,758.3,739.481,708.957,704.49,705.245,701.98,698.954,697.135,703.282,702.995,706.487,705.345,696.377,676.645,737.984,647.39,699.5,590.275,688.706,582.925,723.732,573.849,423.702,419.6,450.779,454.616,490.953,501.66,502.237,514.119,504.482,515.326,501.195,511.754,475.242,472.725,529.219,539.76,585.9,546.711,593.364,540.509,603.39,574.138
6.040,109.431,116.063,128.732,138.33,761.831,741.839,713.007,705.14,704.071,699.791,696.269,693.633,700.398,698.8,704.201,701.311,699.168,679.845,738.59,653.018,699.499,594.828,688.678,587.191,723.599,579.1,423.082,420.153,447.711,453.133,489.889,500.93,500.808,512.991,502.569,514.22,500.155,510.236,474.487,471.967,531.154,540.918,585.469,545.808,593.094,539.599,603.383,573.321
6.080,111.334,113.432,131.846,141.547,763.928,744.256,714.901,706.983,703.622,697.104,696.295,690.289,699.199,694.562,701.729,697.154,701.703,683.146,738.638,659.009,699.39,599.327,688.54,591.338,723.501,584.721,423.072,420.414,447.644,451.526,489.079,499.242,500.149,510.824,502.335,513.581,499.261,509.642,473.426,471.266,532.639,540.815,585.272,545.295,593.09,539.017,603.388,573.162
6.120,110.96,109.679,138.134,147.223,762.413,748.599,713.117,709.124,698.021,692.978,690.799,684.419,693.026,688.714,695.685,691.551,702.106,685.485,739.381,663.36,699.31,604.656,688.498,596.044,723.356,588.788,421.074,420.753,447.599,451.376,489.414,497.172,500.282,507.611,501.871,510.838,498.825,507.809,472.245,471.008,532.9,542.272,585.182,544.764,592.999,538.346,603.243,572.477
6.160,111.552,106.138,140.002,150.178,765.15,751.855,714.69,710.91,697.544,690.335,691.236,680.557,693.48,685.783,695.329,688.88,706.142,690.984,740.9,667.401,699.292,610.323,688.405,602.152,722.79,593.217,420.449,420.821,447.544,450.249,490.479,495.453,500.883,505.82,502.532,510.002,499.993,507.167,472.417,471.082,533.382,545.438,585.208,543.984,592.911,536.71,603.139,572.155
6.200,102.971,100.341,142.356,152.332,767.75,753.891,718.381,712.056,700.02,690.257,691.689,680.751,695.348,685.692,697.324,688.883,707.306,698.513,741.861,684.46,686.772,615.382,688.365,606.764,717.198,597.914,421.954,420.683,448.674,449.004,490.047,489.6,500.511,500.799,502.221,504.009,499.442,500.842,473.711,472.585,534.5,544.389,585.136,543.506,592.685,536.255,602.607,571.927
6.240,108.696,104.945,146.359,156.337,771.446,755.2,728.541,714.252,711.598,689.947,700.26,678.908,704.818,683.809,707.172,688.176,712.342,701.725,743.398,681.844,696.487,621.123,688.545,612.562,717.523,603.234,425.635,419.307,452.403,445.825,489.757,482.673,500.868,490.928,500.023,494.067,498.967,492.079,476.956,473.655,535.039,543.818,585.043,542.89,592.653,535.967,602.287,571.055
6.280,107.263,101.921,148.721,154.864,773.953,757.767,733.273,716.424,714.471,689.35,708.999,677.696,712.43,682.794,713.407,687.295,716.738,705.425,744.184,689.154,692.171,627.32,688.512,619.02,717.945,608.224,427.156,417.426,452.45,439.946,489.593,476.821,499.631,484.626,497.095,488.489,496.997,486.785,479.339,474.754,535.099,543.474,584.406,541.963,592.05,534.69,602.165,569.697
6.320,108.412,105.217,144.989,159.316,774.333,760.268,735.393,718.235,720.527,688.184,717.426,677.038,720.596,681.085,720.551,685.364,714.705,711.079,691.871,743.226,635.535,697.076,627.187,685.149,616.742,717.556,426.816,417.303,452.638,440.309,490.492,475.342,499.622,481.371,497.489,484.78,497.094,483.631,478.878,474.694,543.313,536.269,542.23,578.983,534.321,586.486,569.45,597.829
6.360,112.023,99.177,142.833,164.385,780.006,761.664,742.236,719.261,729.83,686.789,728.054,673.728,729.944,676.526,730.034,681.025,721.536,711.098,735.691,704.903,689.035,647.967,676.528,638.528,698.319,648.164,426.823,416.694,452.353,440.259,488.845,472.368,496.966,476.438,493.657,480.605,493.077,480.387,479.225,475.091,543.007,543.468,575.115,547.449,580.181,539.86,588.623,574.287
6.400,111.065,93.739,142.105,168.403,782.637,764.6,745.439,721.71,734.022,687.253,733.005,674.422,734.99,676.112,735.152,681.076,726.5,711.95,747.212,702.019,697.681,644.145,685.732,634.915,719.607,630.463,426.935,416.634,454.335,439.4,494.877,467.862,503.879,471.5,501.411,474.44,500.815,474.372,480.8,476.463,540.441,545.641,582.322,541.156,588.823,532.854,598.875,569.764
6.440,112.975,91.811,136.702,172.984,784.167,767.369,751.205,722.324,750.493,684.513,752.233,671.226,753.857,672.276,752.036,677.164,730.575,715.067,750.139,705.392,700.574,647.913,688.841,639.447,720.601,631.179,426.765,417.35,460.664,439.13,506.023,463.516,515.589,465.944,516.183,469.464,514.28,469.297,481.757,478.021,538.901,546.398,583.333,540.111,589.614,531.99,601.533,568.602
6.480,116.773,90.9,135.59,177.112,785.117,771.189,755.904,724.07,761.832,684.481,763.625,671.258,766.147,671.655,764.093,676.288,733.065,717.958,749.357,709.537,701.176,652.86,690.111,644.383,717.949,636.016,426.574,417.866,466.133,437.754,508.495,456.867,517.839,457.07,519.239,460.927,515.912,461.954,482.36,478.641,538.227,545.892,583.206,539.698,588.781,532.165,603.27,568.423
6.520,121.564,86.841,134.35,177.14,787.982,772.446,761.352,724.711,769.369,684.485,770.445,672.075,773.498,672.299,771.738,676.871,735.753,717.483,747.577,714.038,701.545,657.926,690.267,649.555,717.301,642.267,426.558,417.932,465.388,435.405,505.846,452.452,516.578,452.416,517.792,455.885,514.02,457.175,482.122,478.328,540.06,545.603,583.136,539.615,588.584,532.502,603.582,568.36
6.560,121.968,84.477,136.05,179.246,790.494,775.411,767.256,726.485,776.756,683.697,779.808,671.49,783.382,671.849,781.284,676.121,735.873,718.332,747.856,719.217,702.462,662.028,691.017,653.957,718.475,647.655,426.599,417.948,465.781,433.683,506.037,448.067,517.006,446.497,517.844,450.633,514.385,452.543,482.061,477.31,539.52,544.501,582.972,539.73,588.402,532.068,603.885,568.595
6.600,122.386,82.507,134.273,179.82,792.575,780.589,771.086,730.507,783.448,683.789,787.937,671.919,791.235,671.616,788.962,675.645,737.347,720.183,748.929,725.797,703.609,668.076,691.796,659.972,719.549,653.275,426.778,417.879,465.884,430.364,506.477,442.165,517.443,440.663,517.957,443.593,514.555,445.823,480.628,475.329,539.843,542.842,582.779,540.081,588.173,532.243,603.83,568.615
6.640,121.616,80.543,138.94,179.589,793.35,781.438,776.594,730.652,789.926,684.287,794.83,672.492,798.258,671.95,795.707,676.14,737.94,723.426,749.914,731.459,703.982,675.255,691.932,665.896,721.519,660.074,426.699,418.512,467.029,429.205,506.877,438.622,517.22,436.834,517.612,439.089,514.458,441.176,478.614,474.581,540.508,542.72,582.693,540.036,588.03,532.086,603.65,568.579
6.680,119.039,78.113,136.859,178.002,796.154,783.831,780.538,734.391,795.736,685.111,800.924,672.788,804.636,672.911,802.593,676.524,740.363,725.194,752.8,736.841,704.639,680.003,692.559,670.791,722.51,666.3,428.041,418.372,466.662,426.368,505.996,432.585,516.151,430.631,516.218,434.203,513.171,436.884,478.571,473.639,541.026,542.221,581.871,539.99,587.663,532.34,603.448,568.682
6.720,116.341,75.782,131.983,175.648,798.791,785.17,784.399,736.165,803.692,687.435,807.879,673.958,812.089,673.2,810.656,676.627,742.126,726.793,755.178,741.298,705.324,684.853,693.241,676.548,722.083,671.365,430.193,417.354,467.834,423.824,505.546,426.522,515.549,426.171,516.011,429.457,512.227,430.783,478.501,473.206,542.39,542.003,581.183,539.723,587.104,532.249,603.414,568.871
6.760,113.34,71.232,132.198,175.242,800.876,787.358,788.901,737.217,809.925,689.296,814.95,675.478,819.404,674.622,817.159,678.578,743.108,728.051,757.664,749.183,705.051,691.145,692.836,682.117,723.281,676.79,430.905,416.602,469.188,421.446,504.975,422.081,515.125,420.471,514.73,423.936,511.416,425.327,478.462,472.967,543.115,541.187,581.38,539.609,587.077,532.213,603.725,569.012
6.800,112.219,69.296,128.223,178.924,805.411,790.899,793.376,739.386,817.023,693.026,822.968,679.028,826.595,678.436,824.716,683.39,743.559,730.009,758.424,754.776,705.28,696.622,692.62,687.121,722.697,682.786,430.662,415.866,469.198,416.959,503.689,417.072,512.029,413.558,510.895,417.009,507.81,419.343,478.393,472.685,544.255,540.393,581.381,539.772,587.058,532.35,603.846,569.465
6.840,106.602,68.14,124.612,177.815,808.442,792.581,798.033,739.092,824.704,693.657,831.471,680.616,835.667,679.746,833.537,684.504,744.781,732.068,763.389,760.133,705.487,702.234,692.801,691.975,722.157,689.734,430.993,415.05,470.113,412.75,501.353,412.53,508.001,409.549,506.632,412.807,504.446,415.195,478.164,472.145,544.233,539.92,580.882,540.56,586.18,533.495,603.85,571.191
6.880,102.496,67.642,120.161,176.063,811.594,794.015,802.319,740.859,831.104,695.978,838.066,683.281,842.511,681.822,839.873,686.137,745.835,734.463,767.812,765.87,706.655,707.651,693.517,697.216,721.843,696.222,431.77,414.804,471.794,410.074,498.833,409.174,504.971,406.121,503.74,408.711,501.638,411.47,477.901,472.084,543.814,539.772,580.468,542.348,585.426,535.079,603.827,574.031
6.920,98.012,68.105,113.819,177.477,815.079,795.921,806.544,742.89,838.473,698.796,845.642,686.734,849.402,685.387,846.529,689.474,746.141,737.214,772.179,770.613,709.629,712.536,695.11,701.806,721.739,701.794,431.61,414.759,472.146,407.569,495.097,403.558,501.622,401.118,500.283,402.856,497.522,405.178,477.507,472.107,543.028,538.405,578.684,543.326,583.815,536.531,602.611,573.885
6.960,99.793,66.944,112.166,179.777,818.556,799.515,810.954,746.64,841.617,702.224,849.705,690.618,853.665,688.693,850.721,692.588,747.624,740.267,772.074,778.812,708.866,718.141,694.885,707.978,721.551,709.441,432.742,414.793,472.224,406.073,492.186,398.926,497.584,394.409,495.75,396.319,493.025,399.293,477.506,472.175,541.683,535.02,579.136,544.051,583.94,538.625,602.541,573.731
7.000,105.106,68.021,111.705,176.415,821.528,801.888,816.458,750.788,849.768,707.046,857.619,693.993,861.836,691.919,858.943,696.303,749.186,743.469,768.885,783.195,708.893,723.29,694.856,713.006,721.967,714.374,432.587,414.672,472.224,403.107,490.684,396.048,495.495,391.442,492.86,392.241,490.238,395.142,476.792,471.051,543.181,533.763,580.136,544.73,584.025,539.747,602.54,573.694
7.040,107.273,67.51,111.259,173.489,825.096,805.266,822.482,754.175,856.522,709.589,864.653,696.851,869.119,694.357,866.034,698.516,751.377,745.735,769.837,788.116,709.379,727.59,695.197,716.891,722.575,722.428,432.461,414.559,471.991,399.692,487.895,392.06,492.345,386.946,488.656,387.661,486.347,390.216,476.833,471.191,540.5,531.554,580.428,545.064,583.66,540.639,602.101,574.402
7.080,108.141,68.506,107.878,170.075,828.375,808.036,827.149,756.501,862.779,712.507,869.867,699.233,872.816,695.878,869.921,700.448,753.314,749.161,769.815,792.865,708.928,732.963,695.028,721.808,722.827,728.279,432.324,414.575,472.282,396.923,484.993,389.968,488.195,382.942,484.655,384.766,483.154,387.712,476.824,471.376,542.081,530.806,580.618,546.673,583.641,542.667,601.93,576.732
7.120,110.621,68.563,103.777,170.422,832.143,811.285,830.914,762.453,865.967,717.249,874.484,706.116,877.139,703.09,873.528,706.648,755.331,751.77,769.66,799.217,708.981,739.123,694.873,728.11,722.9,736.271,432.237,414.611,472.511,395.268,482.249,385.633,484.683,377.358,480.589,379.079,479.408,382.902,476.846,471.664,540.613,528.335,580.449,548.442,583.18,544.672,602.638,578.42
7.160,113.164,67.472,99.626,169.331,834.826,812.164,834.73,764.836,868.177,722.564,877.823,711.971,880.687,709.913,876.535,713.279,757.813,756.245,769.308,806.871,708.978,744.145,694.769,732.639,722.783,741.582,432.152,414.495,472.995,393.009,478.749,382.668,480.686,374.755,476.11,375.841,475.033,379.871,476.809,471.901,540.505,526.897,580.277,549.855,582.803,546.374,603.03,579.89
7.200,112.713,68.028,98.112,170.008,837.679,814.783,839.646,770.131,872.023,728.035,883.046,716.8,885.667,714.584,880.931,718.193,760.185,757.473,770.051,810.761,708.98,749.265,694.741,737.325,722.669,749.621,432.168,414.504,473.126,392.026,476.164,379.373,477.516,371.237,473.061,373.545,472.32,377.271,476.821,471.942,542.605,524.516,579.653,551.146,582.169,548.834,603.176,581.029
7.240,121.412,68.789,94.437,169.255,841.665,815.432,844.206,774.041,875.218,732.382,887.243,721.158,889.023,718.665,883.794,722.54,765.344,759.287,766.442,815.414,708.912,754.461,694.489,742.977,722.239,758.722,432.883,413.642,473.149,389.515,473.596,374.768,474.702,366.566,469.798,369.091,468.983,373.136,476.811,471.974,542.349,522.384,578.818,553.255,581.42,552.286,603.169,583.487
7.280,124.532,69.212,94.861,167.498,844.255,819.475,849.799,778.183,880.182,735.688,892.055,724.262,892.514,721.835,887.315,726.029,767.582,763.456,765.21,821.255,708.814,760.533,694.33,748.464,722.252,764.899,433.362,413.267,473.267,387.702,471.649,372.853,472.17,363.914,466.389,366.582,466.09,371.119,476.616,471.995,542.662,519.92,578.556,554.342,580.787,554.944,603.183,584.658
7.320,126.581,68.715,91.26,165.056,849.134,821.343,853.835,782.375,882.528,739.586,893.393,729.041,894.198,726.583,889.452,730.459,770.359,765.921,765.195,826.311,708.816,766.93,694.278,754.659,722.346,772.057,433.383,412.462,473.473,386.129,470.747,371.308,470.143,361.352,465.267,364.027,465.289,368.426,476.381,472.017,542.647,518.231,578.047,554.32,579.977,556.215,603.196,584.85
7.360,129.489,71.713,88.807,164.023,852.559,824.514,858.65,786.506,888.157,744.12,899.076,733.533,898.861,731.024,894.709,734.613,774.128,768.82,765.328,829.272,708.828,773.238,694.764,761.025,722.451,779.776,433.812,411.827,473.451,384.602,468.285,369.478,467.443,359.7,462.364,362.109,461.669,366.592,476.389,471.815,542.634,516.045,577.832,556.047,579.948,559.119,603.159,585.116
7.400,131.621,71.745,86.407,167.629,856.676,829.262,863.275,791.879,891.943,748.027,901.84,736.735,901.304,734.24,897.621,737.993,776.501,772.64,765.332,834.04,709.152,778.215,695.286,765.393,722.481,787.059,433.753,411.769,473.422,385.09,466.783,366.347,465.356,357.775,460.501,360.944,459.895,364.989,476.269,471.797,542.605,515.006,577.798,556.478,580.113,559.825,603.165,584.722
7.440,133.982,73.32,84.429,166.577,860.422,830.831,867.27,794.44,893.06,751.151,902.771,740.007,901.905,737.505,898.018,741.346,779.382,776.169,765.385,837.875,710.329,785.435,696.316,771.523,722.582,795.007,433.797,409.811,473.182,382.708,466.061,364.106,464.802,356.313,459.133,359.94,458.692,363.683,476.247,471.808,542.884,513.81,577.445,556.393,580.056,560.732,603.168,584.861
7.480,137.301,74.71,81.314,164.044,864.285,834.639,871.777,798.786,898.102,755.41,906.055,744.068,905.133,741.597,901.667,745.633,783.266,778.29,765.55,841.607,711.421,791.881,696.886,777.479,722.69,803.044,433.825,409.153,472.721,380.753,463.353,362.85,462.006,354.973,456.418,359.025,456.026,363.314,476.257,471.812,542.919,512.587,577.295,557.249,580.092,562.903,603.09,585.188
7.520,140.244,75.651,78.766,163.21,866.932,838.81,874.809,802.4,901.621,760.773,908.587,748.312,907.826,745.353,904.652,749.775,786.979,780.013,765.798,845.451,712.289,796.68,697.372,782.363,723.708,810.847,433.531,408.125,471.635,379.081,460.302,362.441,459.237,354.34,453.728,358.802,453.567,363.129,476.272,471.432,543.001,511.593,577.266,558.877,580.045,564.729,603.006,586.848
7.560,143.437,77.848,76.103,162.348,871.799,840.964,878.919,805.356,904.833,763.189,912.784,751.542,911.884,747.91,908.443,752.24,791.699,783.064,766.391,849.534,713.425,802.455,697.982,788.425,723.975,821.026,433.366,407.439,470.913,377.876,459.029,360.798,458.458,352.293,452.419,356.924,452.078,361.3,475.946,470.986,543.003,510.42,577.084,561.204,579.26,568.446,603.018,588.028
7.600,145.531,79.05,74.799,164.401,875.759,844.215,882.144,808.831,907.549,765.273,916.567,753.313,915.486,750.217,911.626,754.608,795.785,788.004,767.664,854.494,714.475,808.556,698.421,794.327,724.84,829.011,432.556,406.574,469.428,378.186,457.568,359.57,457.158,351.753,450.86,356.239,450.596,360.639,475.256,470.922,542.637,509.027,577.019,562.309,578.631,570.113,603.039,588.408
7.640,144.823,79.829,82.202,165.706,876.995,848.815,884.714,811.632,910.615,768.775,919.603,756.688,918.529,754.1,914.875,758.469,798.345,789.945,769.449,858.613,714.911,815.124,699.833,800.518,724.729,836.315,431.096,406.052,467.349,377.425,458.015,358.968,457.382,351.471,451.11,355.784,450.954,360.428,474.685,470.47,542.328,506.602,576.0,562.418,577.474,570.938,603.013,588.842
7.680,145.978,81.216,85.003,165.13,879.042,851.235,887.902,814.71,912.452,771.314,921.251,759.305,920.292,756.681,916.594,760.943,802.184,793.454,770.627,862.655,715.649,821.05,701.2,806.667,724.661,843.151,430.981,405.223,466.628,376.833,458.197,358.424,457.852,350.816,451.664,355.402,451.501,360.134,474.422,469.855,542.23,505.277,575.292,562.771,576.458,571.371,603.013,588.688
